Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
Estonia (EE),03.01.2018 12:00 - 03.01.2018 13:00 (CET),71,0,0,1,0,0,1145,4,0,0,3,0,0,0,0,6,1,17,0,44
Estonia (EE),03.01.2018 13:00 - 03.01.2018 14:00 (CET),70,0,0,1,0,0,1155,4,0,0,3,0,0,0,0,6,1,16,0,45
Estonia (EE),03.01.2018 14:00 - 03.01.2018 15:00 (CET),71,0,0,1,0,0,1157,4,0,0,3,0,0,0,0,6,1,16,0,52
Estonia (EE),03.01.2018 15:00 - 03.01.2018 16:00 (CET),71,0,0,1,0,0,1178,4,0,0,3,0,0,0,0,5,1,17,0,58
Estonia (EE),03.01.2018 16:00 - 03.01.2018 17:00 (CET),71,0,0,1,0,0,1230,4,0,0,3,0,0,0,0,5,1,17,0,59
Estonia (EE),03.01.2018 17:00 - 03.01.2018 18:00 (CET),74,0,0,1,0,0,1232,5,0,0,3,0,0,0,0,5,1,17,0,57
Estonia (EE),03.01.2018 18:00 - 03.01.2018 19:00 (CET),74,0,0,1,0,0,1230,5,0,0,3,0,0,0,0,5,1,16,0,49
Estonia (EE),03.01.2018 19:00 - 03.01.2018 20:00 (CET),76,0,0,1,0,0,1238,5,0,0,3,0,0,0,0,5,1,16,0,49
Estonia (EE),03.01.2018 20:00 - 03.01.2018 21:00 (CET),76,0,0,1,0,0,1231,5,0,0,3,0,0,0,0,5,1,15,0,44
Estonia (EE),03.01.2018 21:00 - 03.01.2018 22:00 (CET),76,0,0,1,0,0,1205,5,0,0,3,0,0,0,0,5,1,15,0,42
Estonia (EE),03.01.2018 22:00 - 03.01.2018 23:00 (CET),76,0,0,1,0,0,1181,5,0,0,3,0,0,0,0,5,1,14,0,45
Estonia (EE),03.01.2018 23:00 - 04.01.2018 00:00 (CET),73,0,0,1,0,0,1008,5,0,0,3,0,0,0,0,5,1,13,0,48
Estonia (EE),04.01.2018 00:00 - 04.01.2018 01:00 (CET),71,0,0,1,0,0,981,5,0,0,3,0,0,0,0,5,1,15,0,49
Estonia (EE),04.01.2018 01:00 - 04.01.2018 02:00 (CET),72,0,0,1,0,0,1031,5,0,0,3,0,0,0,0,5,1,16,0,54
Estonia (EE),04.01.2018 02:00 - 04.01.2018 03:00 (CET),72,0,0,1,0,0,972,5,0,0,3,0,0,0,0,5,1,16,0,59
Estonia (EE),04.01.2018 03:00 - 04.01.2018 04:00 (CET),70,0,0,1,0,0,963,4,0,0,3,0,0,0,0,5,1,16,0,63
Estonia (EE),04.01.2018 04:00 - 04.01.2018 05:00 (CET),71,0,0,1,0,0,967,4,0,0,3,0,0,0,0,5,1,16,0,65
Estonia (EE),04.01.2018 05:00 - 04.01.2018 06:00 (CET),71,0,0,1,0,0,971,4,0,0,3,0,0,0,0,5,1,16,0,68
Estonia (EE),04.01.2018 06:00 - 04.01.2018 07:00 (CET),71,0,0,1,0,0,1102,4,0,0,3,0,0,0,0,5,1,16,0,76
Estonia (EE),04.01.2018 07:00 - 04.01.2018 08:00 (CET),71,0,0,1,0,0,1155,4,0,0,3,0,0,0,0,5,1,16,0,84
Estonia (EE),04.01.2018 08:00 - 04.01.2018 09:00 (CET),71,0,0,1,0,0,1183,4,0,0,3,0,0,0,0,5,1,16,0,84
Estonia (EE),04.01.2018 09:00 - 04.01.2018 10:00 (CET),71,0,0,1,0,0,1175,4,0,0,3,0,0,0,0,5,1,16,0,81
Estonia (EE),04.01.2018 10:00 - 04.01.2018 11:00 (CET),71,0,0,1,0,0,1218,4,0,0,3,0,0,0,0,5,1,16,0,80
Estonia (EE),04.01.2018 11:00 - 04.01.2018 12:00 (CET),71,0,0,1,0,0,1237,4,0,0,3,0,0,0,0,5,1,17,0,81
Estonia (EE),04.01.2018 12:00 - 04.01.2018 13:00 (CET),70,0,0,1,0,0,1225,4,0,0,3,0,0,0,0,5,1,16,0,83
Estonia (EE),04.01.2018 13:00 - 04.01.2018 14:00 (CET),68,0,0,1,0,0,1235,4,0,0,3,0,0,0,0,5,1,16,0,81
Estonia (EE),04.01.2018 14:00 - 04.01.2018 15:00 (CET),68,0,0,1,0,0,1237,4,0,0,3,0,0,0,0,5,1,16,0,87
Estonia (EE),04.01.2018 15:00 - 04.01.2018 16:00 (CET),69,0,0,1,0,0,1239,4,0,0,3,0,0,0,0,5,1,16,0,100
Estonia (EE),04.01.2018 16:00 - 04.01.2018 17:00 (CET),70,0,0,1,0,0,1190,4,0,0,3,0,0,0,0,5,1,16,0,106
Estonia (EE),04.01.2018 17:00 - 04.01.2018 18:00 (CET),73,0,0,1,0,0,1183,5,0,0,3,0,0,0,0,5,1,16,0,112
Estonia (EE),04.01.2018 18:00 - 04.01.2018 19:00 (CET),74,0,0,1,0,0,1183,5,0,0,3,0,0,0,0,5,1,16,0,121
Estonia (EE),04.01.2018 19:00 - 04.01.2018 20:00 (CET),75,0,0,1,0,0,1199,5,0,0,3,0,0,0,0,5,1,15,0,132
Estonia (EE),04.01.2018 20:00 - 04.01.2018 21:00 (CET),76,0,0,1,0,0,1183,5,0,0,3,0,0,0,0,5,1,14,0,144
Estonia (EE),04.01.2018 21:00 - 04.01.2018 22:00 (CET),76,0,0,1,0,0,1106,5,0,0,3,0,0,0,0,5,1,12,0,149
Estonia (EE),04.01.2018 22:00 - 04.01.2018 23:00 (CET),76,0,0,1,0,0,1216,5,0,0,3,0,0,0,0,5,1,11,0,151
Estonia (EE),04.01.2018 23:00 - 05.01.2018 00:00 (CET),75,0,0,1,0,0,1121,5,0,0,3,0,0,0,0,5,1,12,0,154
Estonia (EE),05.01.2018 00:00 - 05.01.2018 01:00 (CET),71,0,0,1,0,0,915,5,0,0,3,0,0,0,0,5,1,14,0,150
Estonia (EE),05.01.2018 01:00 - 05.01.2018 02:00 (CET),70,0,0,1,0,0,905,5,0,0,3,0,0,0,0,5,1,15,0,154
Estonia (EE),05.01.2018 02:00 - 05.01.2018 03:00 (CET),70,0,0,1,0,0,898,5,0,0,3,0,0,0,0,5,1,15,0,163
Estonia (EE),05.01.2018 03:00 - 05.01.2018 04:00 (CET),67,0,0,1,0,0,869,4,0,0,3,0,0,0,0,5,1,14,0,176
Estonia (EE),05.01.2018 04:00 - 05.01.2018 05:00 (CET),67,0,0,1,0,0,849,4,0,0,3,0,0,0,0,5,1,15,0,175
Estonia (EE),05.01.2018 05:00 - 05.01.2018 06:00 (CET),70,0,0,1,0,0,985,4,0,0,3,0,0,0,0,5,1,15,0,155
Estonia (EE),05.01.2018 06:00 - 05.01.2018 07:00 (CET),71,0,0,1,0,0,1186,4,0,0,3,0,0,0,0,5,1,15,0,146
Estonia (EE),05.01.2018 07:00 - 05.01.2018 08:00 (CET),70,0,0,1,0,0,1223,4,0,0,3,0,0,0,0,5,1,16,0,134
Estonia (EE),05.01.2018 08:00 - 05.01.2018 09:00 (CET),69,0,0,1,0,0,1210,4,0,0,3,0,0,0,0,5,1,16,0,124
Estonia (EE),05.01.2018 09:00 - 05.01.2018 10:00 (CET),69,0,0,1,0,0,1188,4,0,0,3,0,0,0,0,5,1,16,0,113
Estonia (EE),05.01.2018 10:00 - 05.01.2018 11:00 (CET),70,0,0,1,0,0,1181,4,0,0,3,0,0,0,0,5,1,16,0,126
Estonia (EE),05.01.2018 11:00 - 05.01.2018 12:00 (CET),70,0,0,1,0,0,1162,4,0,0,3,0,0,0,0,5,1,16,0,142
Estonia (EE),05.01.2018 12:00 - 05.01.2018 13:00 (CET),70,0,0,1,0,0,1192,4,0,0,3,0,0,0,0,5,1,16,0,136
Estonia (EE),05.01.2018 13:00 - 05.01.2018 14:00 (CET),71,0,0,1,0,0,1239,4,0,0,3,0,0,0,0,5,1,15,0,120
Estonia (EE),05.01.2018 14:00 - 05.01.2018 15:00 (CET),70,0,0,1,0,0,1211,4,0,0,3,0,0,0,0,5,1,14,0,102
Estonia (EE),05.01.2018 15:00 - 05.01.2018 16:00 (CET),70,0,0,1,0,0,1231,4,0,0,3,0,0,0,0,5,1,14,0,96
Estonia (EE),05.01.2018 16:00 - 05.01.2018 17:00 (CET),71,0,0,1,0,0,1239,4,0,0,3,0,0,0,0,5,1,14,0,92
Estonia (EE),05.01.2018 17:00 - 05.01.2018 18:00 (CET),73,0,0,1,0,0,1233,5,0,0,3,0,0,0,0,5,1,14,0,93
Estonia (EE),05.01.2018 18:00 - 05.01.2018 19:00 (CET),74,0,0,1,0,0,1171,5,0,0,3,0,0,0,0,5,1,15,0,91
Estonia (EE),05.01.2018 19:00 - 05.01.2018 20:00 (CET),75,0,0,1,0,0,1080,5,0,0,3,0,0,0,0,5,1,14,0,88
Estonia (EE),05.01.2018 20:00 - 05.01.2018 21:00 (CET),75,0,0,1,0,0,1045,5,0,0,3,0,0,0,0,5,1,14,0,78
Estonia (EE),05.01.2018 21:00 - 05.01.2018 22:00 (CET),76,0,0,1,0,0,1084,5,0,0,3,0,0,0,0,5,1,12,0,75
Estonia (EE),05.01.2018 22:00 - 05.01.2018 23:00 (CET),75,0,0,1,0,0,1104,5,0,0,3,0,0,0,0,5,1,12,0,71
Estonia (EE),05.01.2018 23:00 - 06.01.2018 00:00 (CET),74,0,0,1,0,0,1091,5,0,0,3,0,0,0,0,5,1,15,0,59
Estonia (EE),06.01.2018 00:00 - 06.01.2018 01:00 (CET),73,0,0,1,0,0,905,5,0,0,3,0,0,0,0,5,1,16,0,51
Estonia (EE),06.01.2018 01:00 - 06.01.2018 02:00 (CET),73,0,0,1,0,0,891,5,0,0,3,0,0,0,0,5,1,17,0,46
Estonia (EE),06.01.2018 02:00 - 06.01.2018 03:00 (CET),73,0,0,1,0,0,893,5,0,0,3,0,0,0,0,5,1,17,0,42
Estonia (EE),06.01.2018 03:00 - 06.01.2018 04:00 (CET),70,0,0,1,0,0,887,4,0,0,3,0,0,0,0,5,1,16,0,52
Estonia (EE),06.01.2018 04:00 - 06.01.2018 05:00 (CET),70,0,0,1,0,0,840,4,0,0,3,0,0,0,0,5,1,16,0,66
Estonia (EE),06.01.2018 05:00 - 06.01.2018 06:00 (CET),70,0,0,1,0,0,796,4,0,0,3,0,0,0,0,5,1,15,0,64
Estonia (EE),06.01.2018 06:00 - 06.01.2018 07:00 (CET),70,0,0,1,0,0,797,4,0,0,3,0,0,0,0,5,1,14,0,79
Estonia (EE),06.01.2018 07:00 - 06.01.2018 08:00 (CET),69,0,0,1,0,0,751,4,0,0,3,0,0,0,0,6,1,15,0,100
Estonia (EE),06.01.2018 08:00 - 06.01.2018 09:00 (CET),69,0,0,1,0,0,730,4,0,0,3,0,0,0,0,6,1,16,0,105
Estonia (EE),06.01.2018 09:00 - 06.01.2018 10:00 (CET),70,0,0,1,0,0,774,4,0,0,3,0,0,0,0,6,1,16,0,119
Estonia (EE),06.01.2018 10:00 - 06.01.2018 11:00 (CET),72,0,0,1,0,0,852,4,0,0,3,0,0,0,0,6,1,16,0,125
Estonia (EE),06.01.2018 11:00 - 06.01.2018 12:00 (CET),73,0,0,1,0,0,892,4,0,0,3,0,0,0,0,6,1,16,0,125
Estonia (EE),06.01.2018 12:00 - 06.01.2018 13:00 (CET),73,0,0,1,0,0,903,4,0,0,3,0,0,0,0,6,1,16,0,127
Estonia (EE),06.01.2018 13:00 - 06.01.2018 14:00 (CET),73,0,0,1,0,0,900,4,0,0,3,0,0,0,0,6,1,16,0,132
Estonia (EE),06.01.2018 14:00 - 06.01.2018 15:00 (CET),73,0,0,1,0,0,865,4,0,0,3,0,0,0,0,6,1,15,0,139
Estonia (EE),06.01.2018 15:00 - 06.01.2018 16:00 (CET),73,0,0,1,0,0,835,4,0,0,3,0,0,0,0,6,1,16,0,132
Estonia (EE),06.01.2018 16:00 - 06.01.2018 17:00 (CET),73,0,0,1,0,0,901,4,0,0,3,0,0,0,0,6,1,16,0,132
Estonia (EE),06.01.2018 17:00 - 06.01.2018 18:00 (CET),75,0,0,1,0,0,891,5,0,0,3,0,0,0,0,6,1,16,0,140
Estonia (EE),06.01.2018 18:00 - 06.01.2018 19:00 (CET),76,0,0,1,0,0,883,5,0,0,3,0,0,0,0,6,1,16,0,139
Estonia (EE),06.01.2018 19:00 - 06.01.2018 20:00 (CET),77,0,0,1,0,0,900,5,0,0,3,0,0,0,0,6,1,16,0,141
Estonia (EE),06.01.2018 20:00 - 06.01.2018 21:00 (CET),77,0,0,1,0,0,895,5,0,0,3,0,0,0,0,6,1,16,0,145
Estonia (EE),06.01.2018 21:00 - 06.01.2018 22:00 (CET),77,0,0,1,0,0,875,5,0,0,3,0,0,0,0,6,1,16,0,145
Estonia (EE),06.01.2018 22:00 - 06.01.2018 23:00 (CET),77,0,0,1,0,0,875,5,0,0,3,0,0,0,0,6,1,16,0,132
Estonia (EE),06.01.2018 23:00 - 07.01.2018 00:00 (CET),77,0,0,1,0,0,882,5,0,0,3,0,0,0,0,6,1,16,0,163
Estonia (EE),07.01.2018 00:00 - 07.01.2018 01:00 (CET),75,0,0,1,0,0,885,5,0,0,3,0,0,0,0,6,1,16,0,176
Estonia (EE),07.01.2018 01:00 - 07.01.2018 02:00 (CET),75,0,0,1,0,0,812,5,0,0,3,0,0,0,0,6,1,16,0,193
Estonia (EE),07.01.2018 02:00 - 07.01.2018 03:00 (CET),75,0,0,1,0,0,782,5,0,0,3,0,0,0,0,6,1,16,0,196
Estonia (EE),07.01.2018 03:00 - 07.01.2018 04:00 (CET),72,0,0,1,0,0,794,4,0,0,3,0,0,0,0,6,1,16,0,185
Estonia (EE),07.01.2018 04:00 - 07.01.2018 05:00 (CET),73,0,0,1,0,0,797,4,0,0,3,0,0,0,0,6,1,17,0,179
Estonia (EE),07.01.2018 05:00 - 07.01.2018 06:00 (CET),73,0,0,1,0,0,794,4,0,0,3,0,0,0,0,6,1,16,0,183
Estonia (EE),07.01.2018 06:00 - 07.01.2018 07:00 (CET),72,0,0,1,0,0,794,4,0,0,3,0,0,0,0,6,1,16,0,193
Estonia (EE),07.01.2018 07:00 - 07.01.2018 08:00 (CET),73,0,0,1,0,0,828,4,0,0,3,0,0,0,0,6,1,17,0,207
Estonia (EE),07.01.2018 08:00 - 07.01.2018 09:00 (CET),72,0,0,1,0,0,810,4,0,0,3,0,0,0,0,6,1,17,0,211
Estonia (EE),07.01.2018 09:00 - 07.01.2018 10:00 (CET),72,0,0,1,0,0,800,4,0,0,3,0,0,0,0,6,1,17,0,210
Estonia (EE),07.01.2018 10:00 - 07.01.2018 11:00 (CET),72,0,0,1,0,0,801,4,0,0,3,0,0,0,0,6,1,17,0,223
Estonia (EE),07.01.2018 11:00 - 07.01.2018 12:00 (CET),72,0,0,1,0,0,819,4,0,0,3,0,0,0,0,6,1,17,0,207
Estonia (EE),07.01.2018 12:00 - 07.01.2018 13:00 (CET),72,0,0,1,0,0,820,4,0,0,3,0,0,0,0,6,1,17,0,212
Estonia (EE),07.01.2018 13:00 - 07.01.2018 14:00 (CET),72,0,0,1,0,0,793,4,0,0,3,0,0,0,0,6,1,16,0,210
Estonia (EE),07.01.2018 14:00 - 07.01.2018 15:00 (CET),72,0,0,1,0,0,795,4,0,0,3,0,0,0,0,6,1,15,0,210
Estonia (EE),07.01.2018 15:00 - 07.01.2018 16:00 (CET),72,0,0,1,0,0,807,4,0,0,3,0,0,0,0,6,1,15,0,202
Estonia (EE),07.01.2018 16:00 - 07.01.2018 17:00 (CET),73,0,0,1,0,0,831,4,0,0,3,0,0,0,0,6,1,15,0,217
Estonia (EE),07.01.2018 17:00 - 07.01.2018 18:00 (CET),75,0,0,1,0,0,862,5,0,0,3,0,0,0,0,6,1,15,0,235
Estonia (EE),07.01.2018 18:00 - 07.01.2018 19:00 (CET),75,0,0,1,0,0,877,5,0,0,3,0,0,0,0,6,1,13,0,238
Estonia (EE),07.01.2018 19:00 - 07.01.2018 20:00 (CET),77,0,0,1,0,0,843,5,0,0,3,0,0,0,0,6,1,15,0,249
Estonia (EE),07.01.2018 20:00 - 07.01.2018 21:00 (CET),77,0,0,1,0,0,848,5,0,0,3,0,0,0,0,6,1,15,0,249
Estonia (EE),07.01.2018 21:00 - 07.01.2018 22:00 (CET),77,0,0,1,0,0,881,5,0,0,3,0,0,0,0,6,1,15,0,243
