Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
Austria (AT),01.01.2018 22:00 - 01.01.2018 22:15 (CET),316,0,0,805,154,0,0,0,0,0,3342,447,0,0,22,0,0,100,0,177
Austria (AT),01.01.2018 22:15 - 01.01.2018 22:30 (CET),316,0,0,811,152,0,0,0,0,0,3318,398,0,0,22,0,0,100,0,155
Austria (AT),01.01.2018 22:30 - 01.01.2018 22:45 (CET),316,0,0,813,150,0,0,0,0,0,3292,367,0,0,22,0,0,100,0,138
Austria (AT),01.01.2018 22:45 - 01.01.2018 23:00 (CET),316,0,0,814,152,0,0,0,0,0,3293,308,0,0,22,0,0,100,0,130
Austria (AT),01.01.2018 23:00 - 01.01.2018 23:15 (CET),316,0,0,813,152,0,0,0,0,729,3288,300,0,0,22,0,0,100,0,127
Austria (AT),01.01.2018 23:15 - 01.01.2018 23:30 (CET),316,0,0,808,152,0,0,0,0,915,3263,220,0,0,22,0,0,100,0,119
Austria (AT),01.01.2018 23:30 - 01.01.2018 23:45 (CET),316,0,0,812,152,0,0,0,0,1069,3258,184,0,0,22,0,0,100,0,137
Austria (AT),01.01.2018 23:45 - 02.01.2018 00:00 (CET),316,0,0,808,152,0,0,0,0,1137,3241,177,0,0,22,0,0,100,0,158
Austria (AT),02.01.2018 00:00 - 02.01.2018 00:15 (CET),316,0,0,722,152,0,0,0,0,1315,3208,122,0,0,22,0,0,100,0,211
Austria (AT),02.01.2018 00:15 - 02.01.2018 00:30 (CET),316,0,0,620,152,0,0,0,0,1341,3170,105,0,0,22,0,0,100,0,229
Austria (AT),02.01.2018 00:30 - 02.01.2018 00:45 (CET),316,0,0,605,152,0,0,0,0,1383,3144,74,0,0,22,0,0,100,0,235
Austria (AT),02.01.2018 00:45 - 02.01.2018 01:00 (CET),316,0,0,589,151,0,0,0,0,1433,3138,58,0,0,22,0,0,100,0,259
Austria (AT),02.01.2018 01:00 - 02.01.2018 01:15 (CET),316,0,0,563,151,0,0,0,0,1444,3142,69,0,0,22,0,0,100,0,279
Austria (AT),02.01.2018 01:15 - 02.01.2018 01:30 (CET),316,0,0,519,152,0,0,0,0,1434,3144,61,0,0,22,0,0,100,0,330
Austria (AT),02.01.2018 01:30 - 02.01.2018 01:45 (CET),316,0,0,504,152,0,0,0,0,1448,3134,66,0,0,22,0,0,100,0,355
Austria (AT),02.01.2018 01:45 - 02.01.2018 02:00 (CET),316,0,0,505,152,0,0,0,0,1455,3121,65,0,0,22,0,0,100,0,384
Austria (AT),02.01.2018 02:00 - 02.01.2018 02:15 (CET),316,0,0,494,153,0,0,0,0,1391,3158,67,0,0,22,0,0,100,0,456
Austria (AT),02.01.2018 02:15 - 02.01.2018 02:30 (CET),316,0,0,484,152,0,0,0,0,1415,3132,56,0,0,22,0,0,100,0,498
Austria (AT),02.01.2018 02:30 - 02.01.2018 02:45 (CET),316,0,0,479,151,0,0,0,0,1416,3117,56,0,0,22,0,0,100,0,517
Austria (AT),02.01.2018 02:45 - 02.01.2018 03:00 (CET),316,0,0,480,152,0,0,0,0,1423,3135,56,0,0,22,0,0,100,0,545
Austria (AT),02.01.2018 03:00 - 02.01.2018 03:15 (CET),316,0,0,480,152,0,0,0,0,1372,3156,55,0,0,22,0,0,100,0,599
Austria (AT),02.01.2018 03:15 - 02.01.2018 03:30 (CET),316,0,0,478,152,0,0,0,0,1380,3144,64,0,0,22,0,0,100,0,623
Austria (AT),02.01.2018 03:30 - 02.01.2018 03:45 (CET),316,0,0,466,152,0,0,0,0,1372,3096,74,0,0,22,0,0,100,0,575
Austria (AT),02.01.2018 03:45 - 02.01.2018 04:00 (CET),316,0,0,463,152,0,0,0,0,1374,3072,71,0,0,22,0,0,100,0,489
Austria (AT),02.01.2018 04:00 - 02.01.2018 04:15 (CET),316,0,0,467,152,0,0,0,0,1418,3099,54,0,0,22,0,0,100,0,431
Austria (AT),02.01.2018 04:15 - 02.01.2018 04:30 (CET),316,0,0,477,152,0,0,0,0,1418,3164,54,0,0,22,0,0,100,0,433
Austria (AT),02.01.2018 04:30 - 02.01.2018 04:45 (CET),316,0,0,487,153,0,0,0,0,1418,3201,55,0,0,22,0,0,100,0,460
Austria (AT),02.01.2018 04:45 - 02.01.2018 05:00 (CET),316,0,0,509,152,0,0,0,0,1416,3198,55,0,0,22,0,0,100,0,481
Austria (AT),02.01.2018 05:00 - 02.01.2018 05:15 (CET),316,0,0,564,152,0,0,0,0,1375,3208,62,0,0,22,0,0,100,0,492
Austria (AT),02.01.2018 05:15 - 02.01.2018 05:30 (CET),316,0,0,621,152,0,0,0,0,1363,3198,73,0,0,22,0,0,100,0,472
Austria (AT),02.01.2018 05:30 - 02.01.2018 05:45 (CET),316,0,0,649,152,0,0,0,0,1290,3230,117,0,0,22,0,0,100,0,468
Austria (AT),02.01.2018 05:45 - 02.01.2018 06:00 (CET),316,0,0,700,152,0,0,0,0,1144,3278,118,0,0,22,0,0,100,0,503
Austria (AT),02.01.2018 06:00 - 02.01.2018 06:15 (CET),316,0,0,798,152,0,0,0,0,660,3361,188,0,0,22,0,0,100,0,579
Austria (AT),02.01.2018 06:15 - 02.01.2018 06:30 (CET),316,0,0,889,152,0,0,0,0,624,3413,231,0,0,22,0,0,100,0,654
Austria (AT),02.01.2018 06:30 - 02.01.2018 06:45 (CET),316,0,0,914,152,0,0,0,0,621,3416,247,0,0,22,0,0,100,0,708
Austria (AT),02.01.2018 06:45 - 02.01.2018 07:00 (CET),316,0,0,912,152,0,0,0,0,359,3434,243,0,0,22,0,0,100,0,778
Austria (AT),02.01.2018 07:00 - 02.01.2018 07:15 (CET),316,0,0,954,152,0,0,0,0,0,3561,293,0,0,22,0,8,100,0,909
Austria (AT),02.01.2018 07:15 - 02.01.2018 07:30 (CET),316,0,0,978,153,0,0,0,0,0,3632,386,0,0,22,0,8,100,0,1036
Austria (AT),02.01.2018 07:30 - 02.01.2018 07:45 (CET),316,0,0,990,151,0,0,0,0,0,3670,345,0,0,22,0,8,100,0,1181
Austria (AT),02.01.2018 07:45 - 02.01.2018 08:00 (CET),316,0,0,986,152,0,0,0,0,0,3657,292,0,0,22,0,8,100,0,1328
Austria (AT),02.01.2018 08:00 - 02.01.2018 08:15 (CET),316,0,0,961,153,0,0,0,0,0,3562,284,0,0,22,0,15,100,0,1443
Austria (AT),02.01.2018 08:15 - 02.01.2018 08:30 (CET),316,0,0,943,152,0,0,0,0,0,3513,283,0,0,22,0,21,100,0,1516
Austria (AT),02.01.2018 08:30 - 02.01.2018 08:45 (CET),316,0,0,947,152,0,0,0,0,0,3532,266,0,0,22,0,28,100,0,1653
Austria (AT),02.01.2018 08:45 - 02.01.2018 09:00 (CET),316,0,0,946,151,0,0,0,0,0,3537,262,0,0,22,0,34,100,0,1812
Austria (AT),02.01.2018 09:00 - 02.01.2018 09:15 (CET),316,0,0,923,152,0,0,0,0,0,3534,349,0,0,22,0,51,100,0,1880
Austria (AT),02.01.2018 09:15 - 02.01.2018 09:30 (CET),316,0,0,916,153,0,0,0,0,0,3530,396,0,0,22,0,69,100,0,1925
Austria (AT),02.01.2018 09:30 - 02.01.2018 09:45 (CET),316,0,0,907,152,0,0,0,0,0,3494,388,0,0,22,0,87,100,0,1916
Austria (AT),02.01.2018 09:45 - 02.01.2018 10:00 (CET),316,0,0,904,150,0,0,0,0,0,3475,384,0,0,22,0,106,100,0,1952
Austria (AT),02.01.2018 10:00 - 02.01.2018 10:15 (CET),316,0,0,898,153,0,0,0,0,0,3450,376,0,0,22,0,125,100,0,1992
Austria (AT),02.01.2018 10:15 - 02.01.2018 10:30 (CET),316,0,0,892,151,0,0,0,0,0,3426,380,0,0,22,0,144,100,0,1985
Austria (AT),02.01.2018 10:30 - 02.01.2018 10:45 (CET),316,0,0,889,153,0,0,0,0,0,3426,460,0,0,22,0,162,100,0,2063
Austria (AT),02.01.2018 10:45 - 02.01.2018 11:00 (CET),316,0,0,903,152,0,0,0,0,0,3436,486,0,0,22,0,180,100,0,2107
Austria (AT),02.01.2018 11:00 - 02.01.2018 11:15 (CET),316,0,0,912,152,0,0,0,0,0,3500,409,0,0,22,0,191,100,0,2102
Austria (AT),02.01.2018 11:15 - 02.01.2018 11:30 (CET),316,0,0,928,152,0,0,0,0,0,3491,394,0,0,22,0,202,100,0,2135
Austria (AT),02.01.2018 11:30 - 02.01.2018 11:45 (CET),316,0,0,932,152,0,0,0,0,0,3484,392,0,0,22,0,213,100,0,2197
Austria (AT),02.01.2018 11:45 - 02.01.2018 12:00 (CET),316,0,0,927,153,0,0,0,0,0,3468,371,0,0,22,0,224,100,0,2232
Austria (AT),02.01.2018 12:00 - 02.01.2018 12:15 (CET),316,0,0,931,150,0,0,0,0,0,3397,339,0,0,22,0,225,100,0,2265
Austria (AT),02.01.2018 12:15 - 02.01.2018 12:30 (CET),316,0,0,931,153,0,0,0,0,0,3388,263,0,0,22,0,226,100,0,2327
Austria (AT),02.01.2018 12:30 - 02.01.2018 12:45 (CET),316,0,0,921,150,0,0,0,0,0,3358,306,0,0,22,0,227,100,0,2284
Austria (AT),02.01.2018 12:45 - 02.01.2018 13:00 (CET),316,0,0,923,153,0,0,0,0,0,3359,290,0,0,22,0,227,100,0,2246
Austria (AT),02.01.2018 13:00 - 02.01.2018 13:15 (CET),320,0,0,915,151,0,0,0,0,0,3345,386,0,0,22,0,219,100,0,2235
