Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
FYR Macedonia (MK),03.01.2018 00:00 - 03.01.2018 01:00 (CET),0,501,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,35
FYR Macedonia (MK),03.01.2018 01:00 - 03.01.2018 02:00 (CET),0,504,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,34
FYR Macedonia (MK),03.01.2018 02:00 - 03.01.2018 03:00 (CET),0,501,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,34
FYR Macedonia (MK),03.01.2018 03:00 - 03.01.2018 04:00 (CET),0,502,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,34
FYR Macedonia (MK),03.01.2018 04:00 - 03.01.2018 05:00 (CET),0,503,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34
FYR Macedonia (MK),03.01.2018 05:00 - 03.01.2018 06:00 (CET),0,515,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34
FYR Macedonia (MK),03.01.2018 06:00 - 03.01.2018 07:00 (CET),0,547,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,34
FYR Macedonia (MK),03.01.2018 07:00 - 03.01.2018 08:00 (CET),0,554,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,34
FYR Macedonia (MK),03.01.2018 08:00 - 03.01.2018 09:00 (CET),0,548,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,34
FYR Macedonia (MK),03.01.2018 09:00 - 03.01.2018 10:00 (CET),0,563,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,34
FYR Macedonia (MK),03.01.2018 10:00 - 03.01.2018 11:00 (CET),0,563,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,34
FYR Macedonia (MK),03.01.2018 11:00 - 03.01.2018 12:00 (CET),0,564,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,34
FYR Macedonia (MK),03.01.2018 12:00 - 03.01.2018 13:00 (CET),0,561,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,34
FYR Macedonia (MK),03.01.2018 13:00 - 03.01.2018 14:00 (CET),0,556,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,34
FYR Macedonia (MK),03.01.2018 14:00 - 03.01.2018 15:00 (CET),0,556,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,33
