Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
France (FR),05.01.2018 03:00 - 05.01.2018 04:00 (CET),282,0,0,2462,10,217,0,0,0,3222,5974,2112,0,44799,0,0,0,268,0,7076
France (FR),05.01.2018 04:00 - 05.01.2018 05:00 (CET),270,0,0,2461,10,217,0,0,0,2316,6028,2215,0,45173,0,0,0,266,0,6537
France (FR),05.01.2018 05:00 - 05.01.2018 06:00 (CET),265,0,0,2536,10,215,0,0,0,1740,5998,1915,0,48484,0,0,0,263,0,5953
France (FR),05.01.2018 06:00 - 05.01.2018 07:00 (CET),265,0,0,2545,10,215,0,0,0,1391,5879,1688,0,52082,0,0,0,260,0,5491
France (FR),05.01.2018 07:00 - 05.01.2018 08:00 (CET),265,0,0,2630,8,217,0,0,0,674,5981,1717,0,54441,0,0,0,262,0,4996
France (FR),05.01.2018 08:00 - 05.01.2018 09:00 (CET),266,0,0,2702,8,217,0,0,0,2187,5981,1852,0,55493,0,0,101,260,0,4432
France (FR),05.01.2018 09:00 - 05.01.2018 10:00 (CET),271,0,0,2766,8,217,0,0,0,2709,6043,3152,0,55613,0,0,438,259,0,3999
France (FR),05.01.2018 10:00 - 05.01.2018 11:00 (CET),275,0,0,3144,9,217,0,0,0,2019,6119,2980,0,55461,0,0,1023,256,0,3943
France (FR),05.01.2018 11:00 - 05.01.2018 12:00 (CET),276,0,0,3530,9,217,0,0,0,1725,6132,2478,0,55590,0,0,1533,254,0,4243
France (FR),05.01.2018 12:00 - 05.01.2018 13:00 (CET),277,0,0,3637,10,217,0,0,0,953,6152,2206,0,55586,0,0,1835,257,0,4582
France (FR),05.01.2018 13:00 - 05.01.2018 14:00 (CET),278,0,0,3638,11,216,0,0,0,40,6117,2146,0,55575,0,0,1754,260,0,5028
