Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
Norway (NO),02.01.2018 10:00 - 02.01.2018 11:00 (CET),0,0,0,352,0,0,0,0,0,0,0,1117,23015,0,0,73,0,0,0,0,162
Norway (NO),02.01.2018 11:00 - 02.01.2018 12:00 (CET),0,0,0,354,0,0,0,0,0,0,0,1119,23242,0,0,73,0,0,0,0,178
Norway (NO),02.01.2018 12:00 - 02.01.2018 13:00 (CET),0,0,0,356,0,0,0,0,0,0,0,1118,23487,0,0,72,0,0,0,0,120
Norway (NO),02.01.2018 13:00 - 02.01.2018 14:00 (CET),0,0,0,374,0,0,0,0,0,0,0,1117,23502,0,0,72,0,0,0,0,116
Norway (NO),02.01.2018 14:00 - 02.01.2018 15:00 (CET),0,0,0,373,0,0,0,0,0,0,0,1116,23532,0,0,72,0,0,0,0,100
Norway (NO),02.01.2018 15:00 - 02.01.2018 16:00 (CET),0,0,0,369,0,0,0,0,0,0,0,1116,23647,0,0,73,0,0,0,0,141
Norway (NO),02.01.2018 16:00 - 02.01.2018 17:00 (CET),0,0,0,377,0,0,0,0,0,0,0,1117,23742,0,0,73,0,0,0,0,95
Norway (NO),02.01.2018 17:00 - 02.01.2018 18:00 (CET),0,0,0,374,0,0,0,0,0,0,0,1121,23767,0,0,74,0,0,0,0,114
Norway (NO),02.01.2018 18:00 - 02.01.2018 19:00 (CET),0,0,0,376,0,0,0,0,0,0,0,1115,23566,0,0,73,0,0,0,0,129
Norway (NO),02.01.2018 19:00 - 02.01.2018 20:00 (CET),0,0,0,373,0,0,0,0,0,0,0,1109,23026,0,0,73,0,0,0,0,159
Norway (NO),02.01.2018 20:00 - 02.01.2018 21:00 (CET),0,0,0,373,0,0,0,0,0,0,0,1107,21069,0,0,70,0,0,0,0,176
Norway (NO),02.01.2018 21:00 - 02.01.2018 22:00 (CET),0,0,0,375,0,0,0,0,0,0,0,1106,18587,0,0,70,0,0,0,0,206
Norway (NO),02.01.2018 22:00 - 02.01.2018 23:00 (CET),0,0,0,371,0,0,0,0,0,0,0,1101,16572,0,0,69,0,0,0,0,248
Norway (NO),02.01.2018 23:00 - 03.01.2018 00:00 (CET),0,0,0,371,0,0,0,0,0,0,0,1104,15536,0,0,70,0,0,0,0,284
Norway (NO),03.01.2018 00:00 - 03.01.2018 01:00 (CET),0,0,0,371,0,0,0,0,0,0,0,1084,14417,0,0,68,0,0,0,0,344
Norway (NO),03.01.2018 01:00 - 03.01.2018 02:00 (CET),0,0,0,366,0,0,0,0,0,0,0,1085,12951,0,0,69,0,0,0,0,385
Norway (NO),03.01.2018 02:00 - 03.01.2018 03:00 (CET),0,0,0,362,0,0,0,0,0,0,0,1089,11816,0,0,69,0,0,0,0,424
Norway (NO),03.01.2018 03:00 - 03.01.2018 04:00 (CET),0,0,0,368,0,0,0,0,0,0,0,1082,11622,0,0,69,0,0,0,0,510
Norway (NO),03.01.2018 04:00 - 03.01.2018 05:00 (CET),0,0,0,369,0,0,0,0,0,0,0,1084,11740,0,0,69,0,0,0,0,532
Norway (NO),03.01.2018 05:00 - 03.01.2018 06:00 (CET),0,0,0,366,0,0,0,0,0,0,0,1082,13545,0,0,69,0,0,0,0,479
Norway (NO),03.01.2018 06:00 - 03.01.2018 07:00 (CET),0,0,0,369,0,0,0,0,0,0,0,1109,16190,0,0,69,0,0,0,0,494
Norway (NO),03.01.2018 07:00 - 03.01.2018 08:00 (CET),0,0,0,369,0,0,0,0,0,0,0,1138,18341,0,0,69,0,0,0,0,496
Norway (NO),03.01.2018 08:00 - 03.01.2018 09:00 (CET),0,0,0,361,0,0,0,0,0,0,0,1144,19020,0,0,71,0,0,0,0,501
Norway (NO),03.01.2018 09:00 - 03.01.2018 10:00 (CET),0,0,0,366,0,0,0,0,0,0,0,1156,19075,0,0,70,0,0,0,0,480
Norway (NO),03.01.2018 10:00 - 03.01.2018 11:00 (CET),0,0,0,369,0,0,0,0,0,0,0,1165,19987,0,0,70,0,0,0,0,457
Norway (NO),03.01.2018 11:00 - 03.01.2018 12:00 (CET),0,0,0,367,0,0,0,0,0,0,0,1163,20341,0,0,70,0,0,0,0,389
Norway (NO),03.01.2018 12:00 - 03.01.2018 13:00 (CET),0,0,0,365,0,0,0,0,0,0,0,1161,20664,0,0,71,0,0,0,0,367
Norway (NO),03.01.2018 13:00 - 03.01.2018 14:00 (CET),0,0,0,362,0,0,0,0,0,0,0,1162,21215,0,0,71,0,0,0,0,334
Norway (NO),03.01.2018 14:00 - 03.01.2018 15:00 (CET),0,0,0,366,0,0,0,0,0,0,0,1165,21869,0,0,70,0,0,0,0,332
Norway (NO),03.01.2018 15:00 - 03.01.2018 16:00 (CET),0,0,0,362,0,0,0,0,0,0,0,1165,22374,0,0,70,0,0,0,0,320
Norway (NO),03.01.2018 16:00 - 03.01.2018 17:00 (CET),0,0,0,334,0,0,0,0,0,0,0,1167,22701,0,0,70,0,0,0,0,353
Norway (NO),03.01.2018 17:00 - 03.01.2018 18:00 (CET),0,0,0,334,0,0,0,0,0,0,0,1167,22799,0,0,70,0,0,0,0,334
Norway (NO),03.01.2018 18:00 - 03.01.2018 19:00 (CET),0,0,0,342,0,0,0,0,0,0,0,1165,22438,0,0,70,0,0,0,0,321
Norway (NO),03.01.2018 19:00 - 03.01.2018 20:00 (CET),0,0,0,341,0,0,0,0,0,0,0,1162,21819,0,0,70,0,0,0,0,316
Norway (NO),03.01.2018 20:00 - 03.01.2018 21:00 (CET),0,0,0,347,0,0,0,0,0,0,0,1162,20720,0,0,70,0,0,0,0,276
Norway (NO),03.01.2018 21:00 - 03.01.2018 22:00 (CET),0,0,0,340,0,0,0,0,0,0,0,1165,19776,0,0,70,0,0,0,0,264
Norway (NO),03.01.2018 22:00 - 03.01.2018 23:00 (CET),0,0,0,342,0,0,0,0,0,0,0,1160,18301,0,0,68,0,0,0,0,249
Norway (NO),03.01.2018 23:00 - 04.01.2018 00:00 (CET),0,0,0,344,0,0,0,0,0,0,0,1161,16441,0,0,67,0,0,0,0,243
Norway (NO),04.01.2018 00:00 - 04.01.2018 01:00 (CET),0,0,0,342,0,0,0,0,0,0,0,1160,15022,0,0,61,0,0,0,0,231
Norway (NO),04.01.2018 01:00 - 04.01.2018 02:00 (CET),0,0,0,342,0,0,0,0,0,0,0,1158,13882,0,0,62,0,0,0,0,245
Norway (NO),04.01.2018 02:00 - 04.01.2018 03:00 (CET),0,0,0,346,0,0,0,0,0,0,0,1160,13097,0,0,61,0,0,0,0,244
Norway (NO),04.01.2018 03:00 - 04.01.2018 04:00 (CET),0,0,0,344,0,0,0,0,0,0,0,1153,12874,0,0,61,0,0,0,0,258
Norway (NO),04.01.2018 04:00 - 04.01.2018 05:00 (CET),0,0,0,344,0,0,0,0,0,0,0,1154,13000,0,0,61,0,0,0,0,262
Norway (NO),04.01.2018 05:00 - 04.01.2018 06:00 (CET),0,0,0,341,0,0,0,0,0,0,0,1158,14318,0,0,61,0,0,0,0,252
Norway (NO),04.01.2018 06:00 - 04.01.2018 07:00 (CET),0,0,0,346,0,0,0,0,0,0,0,1164,17899,0,0,64,0,0,0,0,253
Norway (NO),04.01.2018 07:00 - 04.01.2018 08:00 (CET),0,0,0,347,0,0,0,0,0,0,0,1170,21315,0,0,65,0,0,0,0,287
Norway (NO),04.01.2018 08:00 - 04.01.2018 09:00 (CET),0,0,0,346,0,0,0,0,0,0,0,1173,23075,0,0,68,0,0,0,0,237
Norway (NO),04.01.2018 09:00 - 04.01.2018 10:00 (CET),0,0,0,340,0,0,0,0,0,0,0,1172,23303,0,0,69,0,0,0,0,232
Norway (NO),04.01.2018 10:00 - 04.01.2018 11:00 (CET),0,0,0,346,0,0,0,0,0,0,0,1179,23537,0,0,69,0,0,0,0,246
Norway (NO),04.01.2018 11:00 - 04.01.2018 12:00 (CET),0,0,0,344,0,0,0,0,0,0,0,1180,23566,0,0,69,0,0,0,0,263
Norway (NO),04.01.2018 12:00 - 04.01.2018 13:00 (CET),0,0,0,347,0,0,0,0,0,0,0,1179,23583,0,0,69,0,0,0,0,306
Norway (NO),04.01.2018 13:00 - 04.01.2018 14:00 (CET),0,0,0,345,0,0,0,0,0,0,0,1182,23650,0,0,62,0,0,0,0,350
Norway (NO),04.01.2018 14:00 - 04.01.2018 15:00 (CET),0,0,0,346,0,0,0,0,0,0,0,1183,23652,0,0,69,0,0,0,0,418
Norway (NO),04.01.2018 15:00 - 04.01.2018 16:00 (CET),0,0,0,342,0,0,0,0,0,0,0,1188,23827,0,0,69,0,0,0,0,435
Norway (NO),04.01.2018 16:00 - 04.01.2018 17:00 (CET),0,0,0,345,0,0,0,0,0,0,0,1186,23832,0,0,69,0,0,0,0,432
Norway (NO),04.01.2018 17:00 - 04.01.2018 18:00 (CET),0,0,0,348,0,0,0,0,0,0,0,1184,23550,0,0,69,0,0,0,0,411
Norway (NO),04.01.2018 18:00 - 04.01.2018 19:00 (CET),0,0,0,348,0,0,0,0,0,0,0,1181,23473,0,0,69,0,0,0,0,445
Norway (NO),04.01.2018 19:00 - 04.01.2018 20:00 (CET),0,0,0,348,0,0,0,0,0,0,0,1176,23040,0,0,66,0,0,0,0,422
Norway (NO),04.01.2018 20:00 - 04.01.2018 21:00 (CET),0,0,0,344,0,0,0,0,0,0,0,1170,21683,0,0,64,0,0,0,0,427
Norway (NO),04.01.2018 21:00 - 04.01.2018 22:00 (CET),0,0,0,350,0,0,0,0,0,0,0,1172,20582,0,0,64,0,0,0,0,415
Norway (NO),04.01.2018 22:00 - 04.01.2018 23:00 (CET),0,0,0,350,0,0,0,0,0,0,0,1165,19391,0,0,65,0,0,0,0,456
Norway (NO),04.01.2018 23:00 - 05.01.2018 00:00 (CET),0,0,0,349,0,0,0,0,0,0,0,1158,16585,0,0,64,0,0,0,0,428
Norway (NO),05.01.2018 00:00 - 05.01.2018 01:00 (CET),0,0,0,349,0,0,0,0,0,0,0,1146,13922,0,0,64,0,0,0,0,434
Norway (NO),05.01.2018 01:00 - 05.01.2018 02:00 (CET),0,0,0,349,0,0,0,0,0,0,0,1144,12183,0,0,64,0,0,0,0,390
Norway (NO),05.01.2018 02:00 - 05.01.2018 03:00 (CET),0,0,0,346,0,0,0,0,0,0,0,1151,11152,0,0,64,0,0,0,0,387
Norway (NO),05.01.2018 03:00 - 05.01.2018 04:00 (CET),0,0,0,345,0,0,0,0,0,0,0,1145,11037,0,0,65,0,0,0,0,393
Norway (NO),05.01.2018 04:00 - 05.01.2018 05:00 (CET),0,0,0,346,0,0,0,0,0,0,0,1147,11535,0,0,65,0,0,0,0,382
Norway (NO),05.01.2018 05:00 - 05.01.2018 06:00 (CET),0,0,0,347,0,0,0,0,0,0,0,1142,12636,0,0,65,0,0,0,0,338
Norway (NO),05.01.2018 06:00 - 05.01.2018 07:00 (CET),0,0,0,351,0,0,0,0,0,0,0,1151,15999,0,0,65,0,0,0,0,318
Norway (NO),05.01.2018 07:00 - 05.01.2018 08:00 (CET),0,0,0,350,0,0,0,0,0,0,0,1170,20313,0,0,65,0,0,0,0,199
Norway (NO),05.01.2018 08:00 - 05.01.2018 09:00 (CET),0,0,0,347,0,0,0,0,0,0,0,1169,22155,0,0,66,0,0,0,0,204
Norway (NO),05.01.2018 09:00 - 05.01.2018 10:00 (CET),0,0,0,347,0,0,0,0,0,0,0,1174,22916,0,0,69,0,0,0,0,168
Norway (NO),05.01.2018 10:00 - 05.01.2018 11:00 (CET),0,0,0,346,0,0,0,0,0,0,0,1172,23380,0,0,69,0,0,0,0,187
Norway (NO),05.01.2018 11:00 - 05.01.2018 12:00 (CET),0,0,0,348,0,0,0,0,0,0,0,1166,23248,0,0,69,0,0,0,0,102
Norway (NO),05.01.2018 12:00 - 05.01.2018 13:00 (CET),0,0,0,344,0,0,0,0,0,0,0,1155,23108,0,0,69,0,0,0,0,83
Norway (NO),05.01.2018 13:00 - 05.01.2018 14:00 (CET),0,0,0,343,0,0,0,0,0,0,0,1150,23039,0,0,69,0,0,0,0,76
Norway (NO),05.01.2018 14:00 - 05.01.2018 15:00 (CET),0,0,0,342,0,0,0,0,0,0,0,1150,23185,0,0,69,0,0,0,0,90
Norway (NO),05.01.2018 15:00 - 05.01.2018 16:00 (CET),0,0,0,348,0,0,0,0,0,0,0,1152,23687,0,0,69,0,0,0,0,79
Norway (NO),05.01.2018 16:00 - 05.01.2018 17:00 (CET),0,0,0,345,0,0,0,0,0,0,0,1152,23956,0,0,69,0,0,0,0,64
Norway (NO),05.01.2018 17:00 - 05.01.2018 18:00 (CET),0,0,0,354,0,0,0,0,0,0,0,1153,23793,0,0,69,0,0,0,0,40
Norway (NO),05.01.2018 18:00 - 05.01.2018 19:00 (CET),0,0,0,366,0,0,0,0,0,0,0,1150,23317,0,0,69,0,0,0,0,30
Norway (NO),05.01.2018 19:00 - 05.01.2018 20:00 (CET),0,0,0,366,0,0,0,0,0,0,0,1148,22656,0,0,66,0,0,0,0,36
Norway (NO),05.01.2018 20:00 - 05.01.2018 21:00 (CET),0,0,0,369,0,0,0,0,0,0,0,1144,21931,0,0,57,0,0,0,0,46
Norway (NO),05.01.2018 21:00 - 05.01.2018 22:00 (CET),0,0,0,368,0,0,0,0,0,0,0,1140,21173,0,0,57,0,0,0,0,60
Norway (NO),05.01.2018 22:00 - 05.01.2018 23:00 (CET),0,0,0,371,0,0,0,0,0,0,0,1138,20232,0,0,57,0,0,0,0,79
Norway (NO),05.01.2018 23:00 - 06.01.2018 00:00 (CET),0,0,0,367,0,0,0,0,0,0,0,1142,19071,0,0,55,0,0,0,0,111
Norway (NO),06.01.2018 00:00 - 06.01.2018 01:00 (CET),0,0,0,371,0,0,0,0,0,0,0,1136,17945,0,0,55,0,0,0,0,115
Norway (NO),06.01.2018 01:00 - 06.01.2018 02:00 (CET),0,0,0,370,0,0,0,0,0,0,0,1141,16009,0,0,56,0,0,0,0,124
Norway (NO),06.01.2018 02:00 - 06.01.2018 03:00 (CET),0,0,0,369,0,0,0,0,0,0,0,1152,14244,0,0,56,0,0,0,0,187
Norway (NO),06.01.2018 03:00 - 06.01.2018 04:00 (CET),0,0,0,370,0,0,0,0,0,0,0,1156,13436,0,0,56,0,0,0,0,185
Norway (NO),06.01.2018 04:00 - 06.01.2018 05:00 (CET),0,0,0,369,0,0,0,0,0,0,0,1155,14229,0,0,56,0,0,0,0,184
Norway (NO),06.01.2018 05:00 - 06.01.2018 06:00 (CET),0,0,0,374,0,0,0,0,0,0,0,1152,15690,0,0,56,0,0,0,0,169
Norway (NO),06.01.2018 06:00 - 06.01.2018 07:00 (CET),0,0,0,373,0,0,0,0,0,0,0,1156,17245,0,0,56,0,0,0,0,191
Norway (NO),06.01.2018 07:00 - 06.01.2018 08:00 (CET),0,0,0,367,0,0,0,0,0,0,0,1161,18880,0,0,58,0,0,0,0,255
Norway (NO),06.01.2018 08:00 - 06.01.2018 09:00 (CET),0,0,0,372,0,0,0,0,0,0,0,1162,19794,0,0,58,0,0,0,0,235
Norway (NO),06.01.2018 09:00 - 06.01.2018 10:00 (CET),0,0,0,372,0,0,0,0,0,0,0,1160,20596,0,0,58,0,0,0,0,254
Norway (NO),06.01.2018 10:00 - 06.01.2018 11:00 (CET),0,0,0,351,0,0,0,0,0,0,0,1166,21566,0,0,58,0,0,0,0,237
Norway (NO),06.01.2018 11:00 - 06.01.2018 12:00 (CET),0,0,0,372,0,0,0,0,0,0,0,1166,21847,0,0,59,0,0,0,0,262
Norway (NO),06.01.2018 12:00 - 06.01.2018 13:00 (CET),0,0,0,371,0,0,0,0,0,0,0,1177,21438,0,0,58,0,0,0,0,305
Norway (NO),06.01.2018 13:00 - 06.01.2018 14:00 (CET),0,0,0,373,0,0,0,0,0,0,0,1183,21233,0,0,58,0,0,0,0,327
Norway (NO),06.01.2018 14:00 - 06.01.2018 15:00 (CET),0,0,0,372,0,0,0,0,0,0,0,1185,21135,0,0,58,0,0,0,0,282
Norway (NO),06.01.2018 15:00 - 06.01.2018 16:00 (CET),0,0,0,371,0,0,0,0,0,0,0,1198,21841,0,0,60,0,0,0,0,289
Norway (NO),06.01.2018 16:00 - 06.01.2018 17:00 (CET),0,0,0,374,0,0,0,0,0,0,0,1196,22891,0,0,60,0,0,0,0,282
Norway (NO),06.01.2018 17:00 - 06.01.2018 18:00 (CET),0,0,0,372,0,0,0,0,0,0,0,1195,23159,0,0,60,0,0,0,0,211
Norway (NO),06.01.2018 18:00 - 06.01.2018 19:00 (CET),0,0,0,371,0,0,0,0,0,0,0,1191,22694,0,0,60,0,0,0,0,203
Norway (NO),06.01.2018 19:00 - 06.01.2018 20:00 (CET),0,0,0,371,0,0,0,0,0,0,0,1181,22003,0,0,58,0,0,0,0,217
Norway (NO),06.01.2018 20:00 - 06.01.2018 21:00 (CET),0,0,0,374,0,0,0,0,0,0,0,1178,20798,0,0,58,0,0,0,0,225
Norway (NO),06.01.2018 21:00 - 06.01.2018 22:00 (CET),0,0,0,372,0,0,0,0,0,0,0,1181,20006,0,0,58,0,0,0,0,220
