Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
Netherlands (NL),01.01.2018 11:15 - 01.01.2018 11:30 (CET),48,0,0,1429,0,0,0,0,0,0,0,0,0,0,545,0,0,413,0,855,2482
Netherlands (NL),01.01.2018 11:30 - 01.01.2018 11:45 (CET),48,0,0,1439,0,0,0,0,0,0,0,0,0,0,545,0,0,441,0,855,2413
Netherlands (NL),01.01.2018 11:45 - 01.01.2018 12:00 (CET),47,0,0,1458,0,0,0,0,0,0,0,0,0,0,545,0,0,469,0,859,2429
Netherlands (NL),01.01.2018 12:00 - 01.01.2018 12:15 (CET),48,0,0,1434,0,0,0,0,0,0,0,0,0,0,545,0,0,496,0,855,2369
Netherlands (NL),01.01.2018 12:15 - 01.01.2018 12:30 (CET),48,0,0,1346,0,0,0,0,0,0,0,0,0,0,546,0,0,481,0,858,2374
Netherlands (NL),01.01.2018 12:30 - 01.01.2018 12:45 (CET),48,0,0,1478,0,0,0,0,0,0,0,0,0,0,546,0,0,465,0,858,2280
Netherlands (NL),01.01.2018 12:45 - 01.01.2018 13:00 (CET),47,0,0,1512,0,0,0,0,0,0,0,0,0,0,546,0,0,449,0,853,2227
Netherlands (NL),01.01.2018 13:00 - 01.01.2018 13:15 (CET),47,0,0,1553,0,0,0,0,0,0,0,0,0,0,546,0,0,433,0,861,2097
Netherlands (NL),01.01.2018 13:15 - 01.01.2018 13:30 (CET),48,0,0,1560,0,0,0,0,0,0,0,0,0,0,546,0,0,399,0,863,2035
Netherlands (NL),01.01.2018 13:30 - 01.01.2018 13:45 (CET),48,0,0,1759,0,0,0,0,0,0,0,0,0,0,546,0,0,364,0,860,1909
Netherlands (NL),01.01.2018 13:45 - 01.01.2018 14:00 (CET),48,0,0,1790,0,0,0,0,0,0,0,0,0,0,546,0,0,330,0,859,1764
Netherlands (NL),01.01.2018 14:00 - 01.01.2018 14:15 (CET),48,0,0,1537,0,0,0,0,0,0,0,0,0,0,545,0,0,295,0,854,1621
Netherlands (NL),01.01.2018 14:15 - 01.01.2018 14:30 (CET),47,0,0,1436,0,0,0,0,0,0,0,0,0,0,545,0,0,263,0,855,1521
Netherlands (NL),01.01.2018 14:30 - 01.01.2018 14:45 (CET),47,0,0,1439,0,0,0,0,0,0,0,0,0,0,545,0,0,231,0,838,1483
Netherlands (NL),01.01.2018 14:45 - 01.01.2018 15:00 (CET),47,0,0,1447,0,0,0,0,0,0,0,0,0,0,545,0,0,199,0,821,1256
Netherlands (NL),01.01.2018 15:00 - 01.01.2018 15:15 (CET),47,0,0,1342,0,0,0,0,0,0,0,0,0,0,545,0,0,167,0,805,1013
Netherlands (NL),01.01.2018 15:15 - 01.01.2018 15:30 (CET),47,0,0,1372,0,0,0,0,0,0,0,0,0,0,546,0,0,140,0,786,849
Netherlands (NL),01.01.2018 15:30 - 01.01.2018 15:45 (CET),47,0,0,1414,0,0,0,0,0,0,0,0,0,0,545,0,0,112,0,774,731
Netherlands (NL),01.01.2018 15:45 - 01.01.2018 16:00 (CET),47,0,0,1581,0,0,0,0,0,0,0,0,0,0,545,0,0,85,0,755,599
Netherlands (NL),01.01.2018 16:00 - 01.01.2018 16:15 (CET),47,0,0,1412,0,0,0,0,0,0,0,0,0,0,545,0,0,58,0,714,573
Netherlands (NL),01.01.2018 16:15 - 01.01.2018 16:30 (CET),47,0,0,1407,0,0,0,0,0,0,0,0,0,0,546,0,0,46,0,666,549
Netherlands (NL),01.01.2018 16:30 - 01.01.2018 16:45 (CET),47,0,0,1432,0,0,0,0,0,0,0,0,0,0,545,0,0,34,0,600,489
Netherlands (NL),01.01.2018 16:45 - 01.01.2018 17:00 (CET),47,0,0,1575,0,0,0,0,0,0,0,0,0,0,545,0,0,22,0,582,463
Netherlands (NL),01.01.2018 17:00 - 01.01.2018 17:15 (CET),47,0,0,1599,0,0,0,0,0,0,0,0,0,0,545,0,0,10,0,517,390
Netherlands (NL),01.01.2018 17:15 - 01.01.2018 17:30 (CET),47,0,0,1595,0,0,0,0,0,0,0,0,0,0,545,0,0,7,0,486,345
Netherlands (NL),01.01.2018 17:30 - 01.01.2018 17:45 (CET),47,0,0,1716,0,0,0,0,0,0,0,0,0,0,545,0,0,5,0,449,341
Netherlands (NL),01.01.2018 17:45 - 01.01.2018 18:00 (CET),46,0,0,1724,0,0,0,0,0,0,0,0,0,0,545,0,0,2,0,374,335
Netherlands (NL),01.01.2018 18:00 - 01.01.2018 18:15 (CET),47,0,0,1503,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,298,327
Netherlands (NL),01.01.2018 18:15 - 01.01.2018 18:30 (CET),47,0,0,1511,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,245,322
Netherlands (NL),01.01.2018 18:30 - 01.01.2018 18:45 (CET),47,0,0,1538,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,279,322
Netherlands (NL),01.01.2018 18:45 - 01.01.2018 19:00 (CET),47,0,0,1458,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,281,303
Netherlands (NL),01.01.2018 19:00 - 01.01.2018 19:15 (CET),47,0,0,1586,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,264,277
Netherlands (NL),01.01.2018 19:15 - 01.01.2018 19:30 (CET),47,0,0,1695,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,246,263
Netherlands (NL),01.01.2018 19:30 - 01.01.2018 19:45 (CET),47,0,0,1629,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,212,241
Netherlands (NL),01.01.2018 19:45 - 01.01.2018 20:00 (CET),47,0,0,1570,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,223,283
Netherlands (NL),01.01.2018 20:00 - 01.01.2018 20:15 (CET),47,0,0,1543,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,285,383
Netherlands (NL),01.01.2018 20:15 - 01.01.2018 20:30 (CET),47,0,0,1550,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,290,414
Netherlands (NL),01.01.2018 20:30 - 01.01.2018 20:45 (CET),47,0,0,1495,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,260,424
Netherlands (NL),01.01.2018 20:45 - 01.01.2018 21:00 (CET),47,0,0,1435,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,250,485
Netherlands (NL),01.01.2018 21:00 - 01.01.2018 21:15 (CET),47,0,0,1467,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,290,543
Netherlands (NL),01.01.2018 21:15 - 01.01.2018 21:30 (CET),47,0,0,1526,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,325,565
Netherlands (NL),01.01.2018 21:30 - 01.01.2018 21:45 (CET),47,0,0,1377,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,306,630
Netherlands (NL),01.01.2018 21:45 - 01.01.2018 22:00 (CET),48,0,0,1348,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,297,671
Netherlands (NL),01.01.2018 22:00 - 01.01.2018 22:15 (CET),48,0,0,1430,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,294,692
Netherlands (NL),01.01.2018 22:15 - 01.01.2018 22:30 (CET),48,0,0,1533,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,260,828
Netherlands (NL),01.01.2018 22:30 - 01.01.2018 22:45 (CET),48,0,0,1366,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,233,689
Netherlands (NL),01.01.2018 22:45 - 01.01.2018 23:00 (CET),47,0,0,1337,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,230,698
Netherlands (NL),01.01.2018 23:00 - 01.01.2018 23:15 (CET),48,0,0,1376,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,260,707
Netherlands (NL),01.01.2018 23:15 - 01.01.2018 23:30 (CET),48,0,0,1470,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,279,773
Netherlands (NL),01.01.2018 23:30 - 01.01.2018 23:45 (CET),48,0,0,1375,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,318,919
Netherlands (NL),01.01.2018 23:45 - 02.01.2018 00:00 (CET),47,0,0,1318,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,193,733
Netherlands (NL),02.01.2018 00:00 - 02.01.2018 00:15 (CET),47,0,0,1423,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,341,606
Netherlands (NL),02.01.2018 00:15 - 02.01.2018 00:30 (CET),46,0,0,1445,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,324,660
Netherlands (NL),02.01.2018 00:30 - 02.01.2018 00:45 (CET),47,0,0,1441,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,297,678
Netherlands (NL),02.01.2018 00:45 - 02.01.2018 01:00 (CET),47,0,0,1476,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,238,791
Netherlands (NL),02.01.2018 01:00 - 02.01.2018 01:15 (CET),45,0,0,1451,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,235,812
Netherlands (NL),02.01.2018 01:15 - 02.01.2018 01:30 (CET),41,0,0,1480,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,229,818
Netherlands (NL),02.01.2018 01:30 - 02.01.2018 01:45 (CET),40,0,0,1475,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,245,860
Netherlands (NL),02.01.2018 01:45 - 02.01.2018 02:00 (CET),41,0,0,1443,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,247,849
Netherlands (NL),02.01.2018 02:00 - 02.01.2018 02:15 (CET),42,0,0,1544,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,278,868
Netherlands (NL),02.01.2018 02:15 - 02.01.2018 02:30 (CET),42,0,0,1530,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,280,871
Netherlands (NL),02.01.2018 02:30 - 02.01.2018 02:45 (CET),41,0,0,1581,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,294,805
Netherlands (NL),02.01.2018 02:45 - 02.01.2018 03:00 (CET),41,0,0,1527,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,313,791
Netherlands (NL),02.01.2018 03:00 - 02.01.2018 03:15 (CET),43,0,0,1494,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,355,864
Netherlands (NL),02.01.2018 03:15 - 02.01.2018 03:30 (CET),47,0,0,1496,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,336,871
Netherlands (NL),02.01.2018 03:30 - 02.01.2018 03:45 (CET),47,0,0,1482,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,340,846
Netherlands (NL),02.01.2018 03:45 - 02.01.2018 04:00 (CET),47,0,0,1436,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,347,926
Netherlands (NL),02.01.2018 04:00 - 02.01.2018 04:15 (CET),47,0,0,1446,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,383,956
Netherlands (NL),02.01.2018 04:15 - 02.01.2018 04:30 (CET),48,0,0,1513,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,431,943
Netherlands (NL),02.01.2018 04:30 - 02.01.2018 04:45 (CET),47,0,0,1619,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,525,853
Netherlands (NL),02.01.2018 04:45 - 02.01.2018 05:00 (CET),48,0,0,1773,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,527,845
