Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
Poland (PL),05.01.2018 10:00 - 05.01.2018 11:00 (CET),0,4999,76,1234,8700,194,0,0,0,161,0,343,57,0,0,0,0,0,0,0,4428
Poland (PL),05.01.2018 11:00 - 05.01.2018 12:00 (CET),0,5116,74,1319,8765,192,0,0,0,139,0,343,57,0,0,0,0,0,0,0,4413
Poland (PL),05.01.2018 12:00 - 05.01.2018 13:00 (CET),0,5142,72,1328,8771,191,0,0,0,307,0,345,57,0,0,0,0,0,0,0,4252
Poland (PL),05.01.2018 13:00 - 05.01.2018 14:00 (CET),0,5355,70,1413,8902,193,0,0,0,608,0,345,7,0,0,0,0,0,0,0,4077
Poland (PL),05.01.2018 14:00 - 05.01.2018 15:00 (CET),0,5657,72,1483,8875,190,0,0,0,293,0,354,0,0,0,0,0,0,0,0,3871
Poland (PL),05.01.2018 15:00 - 05.01.2018 16:00 (CET),0,5809,72,1483,9064,190,0,0,0,168,0,355,50,0,0,0,0,0,0,0,3710
Poland (PL),05.01.2018 16:00 - 05.01.2018 17:00 (CET),0,5987,72,1415,9647,192,0,0,0,233,0,363,57,0,0,0,0,0,0,0,3527
Poland (PL),05.01.2018 17:00 - 05.01.2018 18:00 (CET),0,6121,72,1306,9677,192,0,0,0,294,0,365,57,0,0,0,0,0,0,0,3598
Poland (PL),05.01.2018 18:00 - 05.01.2018 19:00 (CET),0,6004,75,1329,9406,194,0,0,0,118,0,365,57,0,0,0,0,0,0,0,3802
Poland (PL),05.01.2018 19:00 - 05.01.2018 20:00 (CET),0,6012,76,1288,9378,194,0,0,0,31,0,366,57,0,0,0,0,0,0,0,3683
Poland (PL),05.01.2018 20:00 - 05.01.2018 21:00 (CET),0,6029,75,1212,9029,195,0,0,0,21,0,363,57,0,0,0,0,0,0,0,3414
Poland (PL),05.01.2018 21:00 - 05.01.2018 22:00 (CET),0,5540,75,1204,8584,194,0,0,0,21,0,348,7,0,0,0,0,0,0,0,3107
Poland (PL),05.01.2018 22:00 - 05.01.2018 23:00 (CET),0,5906,76,1138,8435,193,0,0,0,154,0,348,0,0,0,0,0,0,0,0,2547
Poland (PL),05.01.2018 23:00 - 06.01.2018 00:00 (CET),0,5463,75,1119,7789,192,0,0,0,20,0,334,0,0,0,0,0,0,0,0,2212
Poland (PL),06.01.2018 00:00 - 06.01.2018 01:00 (CET),0,4876,76,1073,7275,191,0,0,0,0,0,319,0,0,0,0,0,0,0,0,1873
Poland (PL),06.01.2018 01:00 - 06.01.2018 02:00 (CET),0,4722,76,1070,7262,190,0,0,0,0,0,311,0,0,0,0,0,0,0,0,1613
Poland (PL),06.01.2018 02:00 - 06.01.2018 03:00 (CET),0,4326,76,1070,7201,189,0,0,0,0,0,311,0,0,0,0,0,0,0,0,1546
Poland (PL),06.01.2018 03:00 - 06.01.2018 04:00 (CET),0,4297,77,1069,7252,188,0,0,0,0,0,311,0,0,0,0,0,0,0,0,1562
Poland (PL),06.01.2018 04:00 - 06.01.2018 05:00 (CET),0,4245,76,1068,7250,187,0,0,0,0,0,311,0,0,0,0,0,0,0,0,1611
Poland (PL),06.01.2018 05:00 - 06.01.2018 06:00 (CET),0,4315,76,1067,7181,186,0,0,0,0,0,310,0,0,0,0,0,0,0,0,1594
Poland (PL),06.01.2018 06:00 - 06.01.2018 07:00 (CET),0,4180,76,1068,7267,186,0,0,0,0,0,306,0,0,0,0,0,0,0,0,1661
Poland (PL),06.01.2018 07:00 - 06.01.2018 08:00 (CET),0,4069,75,1107,7264,190,0,0,0,18,0,311,0,0,0,0,0,0,0,0,1897
Poland (PL),06.01.2018 08:00 - 06.01.2018 09:00 (CET),0,4122,74,1155,7386,192,0,0,0,20,0,328,0,0,0,0,0,0,0,0,2042
Poland (PL),06.01.2018 09:00 - 06.01.2018 10:00 (CET),0,4944,72,1429,7589,191,0,0,0,143,0,338,0,0,0,0,0,0,0,0,1983
Poland (PL),06.01.2018 10:00 - 06.01.2018 11:00 (CET),0,5453,72,1259,7935,192,0,0,0,161,0,339,50,0,0,0,0,0,0,0,1683
Poland (PL),06.01.2018 11:00 - 06.01.2018 12:00 (CET),0,5557,72,1440,8157,192,0,0,0,90,0,339,57,0,0,0,0,0,0,0,1389
Poland (PL),06.01.2018 12:00 - 06.01.2018 13:00 (CET),0,5806,73,1268,8428,191,0,0,0,28,0,348,57,0,0,0,0,0,0,0,1092
Poland (PL),06.01.2018 13:00 - 06.01.2018 14:00 (CET),0,5717,73,1530,8320,190,0,0,0,3,0,349,7,0,0,0,0,0,0,0,1044
Poland (PL),06.01.2018 14:00 - 06.01.2018 15:00 (CET),0,5873,72,1291,8387,192,0,0,0,0,0,354,0,0,0,0,0,0,0,0,804
Poland (PL),06.01.2018 15:00 - 06.01.2018 16:00 (CET),0,5772,74,1500,8124,195,0,0,0,33,0,354,50,0,0,0,0,0,0,0,737
Poland (PL),06.01.2018 16:00 - 06.01.2018 17:00 (CET),0,5902,77,1271,8250,194,0,0,0,175,0,356,57,0,0,0,0,0,0,0,741
Poland (PL),06.01.2018 17:00 - 06.01.2018 18:00 (CET),0,5957,77,1289,8424,193,0,0,0,609,0,362,57,0,0,0,0,0,0,0,734
Poland (PL),06.01.2018 18:00 - 06.01.2018 19:00 (CET),0,5664,77,1298,8331,195,0,0,0,805,0,364,57,0,0,0,0,0,0,0,761
Poland (PL),06.01.2018 19:00 - 06.01.2018 20:00 (CET),0,5518,78,1236,8207,201,0,0,0,812,0,363,57,0,0,0,0,0,0,0,820
Poland (PL),06.01.2018 20:00 - 06.01.2018 21:00 (CET),0,5085,78,902,8034,201,0,0,0,832,0,361,7,0,0,0,0,0,0,0,832
Poland (PL),06.01.2018 21:00 - 06.01.2018 22:00 (CET),0,4538,77,882,7735,200,0,0,0,516,0,359,0,0,0,0,0,0,0,0,914
Poland (PL),06.01.2018 22:00 - 06.01.2018 23:00 (CET),0,4725,76,882,7501,199,0,0,0,185,0,346,0,0,0,0,0,0,0,0,1055
Poland (PL),06.01.2018 23:00 - 07.01.2018 00:00 (CET),0,3937,75,859,7488,197,0,0,0,2,0,335,0,0,0,0,0,0,0,0,1286
Poland (PL),07.01.2018 00:00 - 07.01.2018 01:00 (CET),0,3193,75,854,7317,196,0,0,0,0,0,313,0,0,0,0,0,0,0,0,1307
Poland (PL),07.01.2018 01:00 - 07.01.2018 02:00 (CET),0,3250,76,853,7343,194,0,0,0,0,0,303,0,0,0,0,0,0,0,0,1433
Poland (PL),07.01.2018 02:00 - 07.01.2018 03:00 (CET),0,3264,76,855,7397,193,0,0,0,0,0,294,0,0,0,0,0,0,0,0,1525
Poland (PL),07.01.2018 03:00 - 07.01.2018 04:00 (CET),0,3213,77,855,7376,191,0,0,0,0,0,294,0,0,0,0,0,0,0,0,1642
Poland (PL),07.01.2018 04:00 - 07.01.2018 05:00 (CET),0,3187,77,855,7358,192,0,0,0,0,0,294,0,0,0,0,0,0,0,0,1649
Poland (PL),07.01.2018 05:00 - 07.01.2018 06:00 (CET),0,3369,78,856,7465,191,0,0,0,0,0,291,0,0,0,0,0,0,0,0,1540
Poland (PL),07.01.2018 06:00 - 07.01.2018 07:00 (CET),0,3515,78,881,7520,194,0,0,0,0,0,289,0,0,0,0,0,0,0,0,1408
Poland (PL),07.01.2018 07:00 - 07.01.2018 08:00 (CET),0,3591,77,959,7443,194,0,0,0,8,0,294,0,0,0,0,0,0,0,0,1317
Poland (PL),07.01.2018 08:00 - 07.01.2018 09:00 (CET),0,3577,77,918,7481,202,0,0,0,20,0,306,0,0,0,0,0,0,0,0,1193
Poland (PL),07.01.2018 09:00 - 07.01.2018 10:00 (CET),0,3694,77,1010,7692,209,0,0,0,117,0,329,0,0,0,0,0,0,0,0,1158
Poland (PL),07.01.2018 10:00 - 07.01.2018 11:00 (CET),0,4088,77,1035,7657,211,0,0,0,130,0,330,0,0,0,0,0,0,0,0,1059
Poland (PL),07.01.2018 11:00 - 07.01.2018 12:00 (CET),0,4399,77,1036,7697,214,0,0,0,113,0,334,0,0,0,0,0,0,0,0,930
Poland (PL),07.01.2018 12:00 - 07.01.2018 13:00 (CET),0,4765,77,1036,7790,213,0,0,0,31,0,334,0,0,0,0,0,0,0,0,934
