Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
Romania (RO),05.01.2018 08:00 - 05.01.2018 09:00 (CET),34,2206,0,1759,245,0,0,0,0,0,1575,401,0,1363,0,0,145,0,0,56
Romania (RO),05.01.2018 09:00 - 05.01.2018 10:00 (CET),34,2151,0,1978,238,0,0,0,0,0,1568,354,0,1373,0,0,270,0,0,44
Romania (RO),05.01.2018 10:00 - 05.01.2018 11:00 (CET),34,2119,0,2009,238,0,0,0,0,0,1623,373,0,1360,0,0,303,0,0,34
Romania (RO),05.01.2018 11:00 - 05.01.2018 12:00 (CET),34,2189,0,2021,244,0,0,0,0,0,1673,431,0,1361,0,0,232,0,0,40
Romania (RO),05.01.2018 12:00 - 05.01.2018 13:00 (CET),36,2173,0,2012,249,0,0,0,0,0,1756,514,0,1361,0,0,154,0,0,58
Romania (RO),05.01.2018 13:00 - 05.01.2018 14:00 (CET),38,2085,0,2006,243,0,0,0,0,0,1743,579,0,1365,0,0,129,0,0,86
Romania (RO),05.01.2018 14:00 - 05.01.2018 15:00 (CET),37,2083,0,2003,241,0,0,0,0,0,1731,614,0,1377,0,0,68,0,0,100
Romania (RO),05.01.2018 15:00 - 05.01.2018 16:00 (CET),37,2142,0,2011,250,0,0,0,0,0,1831,572,0,1388,0,0,12,0,0,158
Romania (RO),05.01.2018 16:00 - 05.01.2018 17:00 (CET),38,2262,0,2043,274,0,0,0,0,0,1896,713,0,1393,0,0,0,0,0,182
Romania (RO),05.01.2018 17:00 - 05.01.2018 18:00 (CET),38,2258,0,2084,277,0,0,0,0,0,1904,872,0,1393,0,0,0,0,0,255
Romania (RO),05.01.2018 18:00 - 05.01.2018 19:00 (CET),38,2227,0,2086,276,0,0,0,0,0,1888,863,0,1392,0,0,0,0,0,385
Romania (RO),05.01.2018 19:00 - 05.01.2018 20:00 (CET),38,2228,0,2083,273,0,0,0,0,0,1785,826,0,1392,0,0,0,0,0,465
Romania (RO),05.01.2018 20:00 - 05.01.2018 21:00 (CET),38,2264,0,2025,249,0,0,0,0,0,1659,764,0,1392,0,0,0,0,0,516
Romania (RO),05.01.2018 21:00 - 05.01.2018 22:00 (CET),38,2097,0,2019,248,0,0,0,0,0,1621,548,0,1393,0,0,0,0,0,565
Romania (RO),05.01.2018 22:00 - 05.01.2018 23:00 (CET),39,2034,0,2027,247,0,0,0,0,0,1467,313,0,1396,0,0,0,0,0,584
Romania (RO),05.01.2018 23:00 - 06.01.2018 00:00 (CET),38,2057,0,1825,252,0,0,0,0,0,1376,226,0,1397,0,0,0,0,0,581
Romania (RO),06.01.2018 00:00 - 06.01.2018 01:00 (CET),37,2084,0,1558,253,0,0,0,0,0,1368,209,0,1401,0,0,0,0,0,629
Romania (RO),06.01.2018 01:00 - 06.01.2018 02:00 (CET),38,2005,0,1527,228,0,0,0,0,0,1272,210,0,1401,0,0,0,0,0,714
Romania (RO),06.01.2018 02:00 - 06.01.2018 03:00 (CET),38,2004,0,1526,228,0,0,0,0,0,1254,210,0,1401,0,0,0,0,0,641
Romania (RO),06.01.2018 03:00 - 06.01.2018 04:00 (CET),38,2045,0,1543,233,0,0,0,0,0,1310,235,0,1402,0,0,0,0,0,485
Romania (RO),06.01.2018 04:00 - 06.01.2018 05:00 (CET),38,2070,0,1555,234,0,0,0,0,0,1340,236,0,1401,0,0,0,0,0,356
Romania (RO),06.01.2018 05:00 - 06.01.2018 06:00 (CET),36,2061,0,1574,234,0,0,0,0,0,1299,265,0,1401,0,0,0,0,0,253
Romania (RO),06.01.2018 06:00 - 06.01.2018 07:00 (CET),35,2054,0,1572,231,0,0,0,0,0,1378,267,0,1402,0,0,0,0,0,205
Romania (RO),06.01.2018 07:00 - 06.01.2018 08:00 (CET),35,2037,0,1555,231,0,0,0,0,0,1369,258,0,1404,0,0,16,0,0,241
Romania (RO),06.01.2018 08:00 - 06.01.2018 09:00 (CET),35,1969,0,1524,228,0,0,0,0,0,1316,300,0,1403,0,0,168,0,0,327
Romania (RO),06.01.2018 09:00 - 06.01.2018 10:00 (CET),35,1945,0,1487,225,0,0,0,0,0,1195,234,0,1404,0,0,354,0,0,444
Romania (RO),06.01.2018 10:00 - 06.01.2018 11:00 (CET),34,2006,0,1495,230,0,0,0,0,0,1141,149,0,1404,0,0,448,0,0,411
