Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
Finland (FI),11.02.2018 20:00 - 11.02.2018 21:00 (CET),981,0,0,910,898,1,0,475,0,0,0,1826,0,0,2793,135,42,0,7,0,387
Finland (FI),11.02.2018 21:00 - 11.02.2018 22:00 (CET),976,0,0,916,910,1,0,480,0,0,0,1677,0,0,2793,133,42,0,7,0,372
Finland (FI),11.02.2018 22:00 - 11.02.2018 23:00 (CET),966,0,0,918,904,1,0,466,0,0,0,1639,0,0,2793,133,42,0,7,0,367
Finland (FI),11.02.2018 23:00 - 12.02.2018 00:00 (CET),965,0,0,916,906,1,0,453,0,0,0,1579,0,0,2793,133,41,0,7,0,381
Finland (FI),12.02.2018 00:00 - 12.02.2018 01:00 (CET),970,0,0,916,906,1,0,446,0,0,0,1566,0,0,2793,133,40,0,7,0,390
Finland (FI),12.02.2018 01:00 - 12.02.2018 02:00 (CET),966,0,0,910,903,1,0,459,0,0,0,1530,0,0,2793,131,39,0,7,0,394
Finland (FI),12.02.2018 02:00 - 12.02.2018 03:00 (CET),965,0,0,917,903,1,0,452,0,0,0,1457,0,0,2793,131,39,0,7,0,410
Finland (FI),12.02.2018 03:00 - 12.02.2018 04:00 (CET),959,0,0,906,900,1,0,456,0,0,0,1485,0,0,2794,130,40,0,7,0,432
Finland (FI),12.02.2018 04:00 - 12.02.2018 05:00 (CET),971,0,0,887,902,1,0,450,0,0,0,1694,0,0,2794,129,40,0,7,0,436
Finland (FI),12.02.2018 05:00 - 12.02.2018 06:00 (CET),986,0,0,872,921,1,0,481,0,0,0,1995,0,0,2793,128,40,0,7,0,444
Finland (FI),12.02.2018 06:00 - 12.02.2018 07:00 (CET),990,0,0,875,964,1,0,542,0,0,0,2246,0,0,2793,128,40,0,7,0,431
Finland (FI),12.02.2018 07:00 - 12.02.2018 08:00 (CET),1013,0,0,901,1045,1,0,553,0,0,0,2368,0,0,2792,128,40,0,8,0,446
Finland (FI),12.02.2018 08:00 - 12.02.2018 09:00 (CET),1006,0,0,937,1051,1,0,536,0,0,0,2335,0,0,2793,124,40,0,17,0,451
Finland (FI),12.02.2018 09:00 - 12.02.2018 10:00 (CET),1004,0,0,947,1049,1,0,541,0,0,0,2416,0,0,2793,120,42,0,15,0,439
Finland (FI),12.02.2018 10:00 - 12.02.2018 11:00 (CET),1009,0,0,942,1052,1,0,548,0,0,0,2378,0,0,2792,116,44,0,7,0,408
Finland (FI),12.02.2018 11:00 - 12.02.2018 12:00 (CET),1004,0,0,939,1055,1,0,547,0,0,0,2222,0,0,2793,113,44,0,7,0,411
Finland (FI),12.02.2018 12:00 - 12.02.2018 13:00 (CET),1011,0,0,935,1063,1,0,542,0,0,0,2100,0,0,2794,111,44,0,7,0,415
Finland (FI),12.02.2018 13:00 - 12.02.2018 14:00 (CET),1007,0,0,945,1064,1,0,543,0,0,0,2238,0,0,2792,111,44,0,7,0,471
Finland (FI),12.02.2018 14:00 - 12.02.2018 15:00 (CET),1007,0,0,941,1059,1,0,546,0,0,0,2450,0,0,2792,111,44,0,7,0,501
Finland (FI),12.02.2018 15:00 - 12.02.2018 16:00 (CET),1003,0,0,951,1080,1,0,556,0,0,0,2368,0,0,2792,112,44,0,7,0,586
Finland (FI),12.02.2018 16:00 - 12.02.2018 17:00 (CET),1006,0,0,954,1085,1,0,556,0,0,0,2171,0,0,2794,114,43,0,7,0,699
Finland (FI),12.02.2018 17:00 - 12.02.2018 18:00 (CET),1007,0,0,919,1079,1,0,564,0,0,0,2241,0,0,2793,115,45,0,7,0,781
Finland (FI),12.02.2018 18:00 - 12.02.2018 19:00 (CET),1000,0,0,885,1073,1,0,568,0,0,0,2199,0,0,2793,113,32,0,7,0,815
Finland (FI),12.02.2018 19:00 - 12.02.2018 20:00 (CET),978,0,0,876,1033,1,0,543,0,0,0,1972,0,0,2793,111,33,0,7,0,842
Finland (FI),12.02.2018 20:00 - 12.02.2018 21:00 (CET),972,0,0,871,926,1,0,494,0,0,0,1844,0,0,2793,109,30,0,7,0,835
Finland (FI),12.02.2018 21:00 - 12.02.2018 22:00 (CET),957,0,0,857,915,1,0,476,0,0,0,1740,0,0,2793,107,30,0,7,0,804
Finland (FI),12.02.2018 22:00 - 12.02.2018 23:00 (CET),946,0,0,908,909,1,0,456,0,0,0,1632,0,0,2792,107,35,0,7,0,819
Finland (FI),12.02.2018 23:00 - 13.02.2018 00:00 (CET),935,0,0,910,880,1,0,447,0,0,0,1604,0,0,2793,105,40,0,7,0,843
Finland (FI),13.02.2018 00:00 - 13.02.2018 01:00 (CET),927,0,0,915,864,1,0,448,0,0,0,1474,0,0,2793,105,41,0,9,0,853
Finland (FI),13.02.2018 01:00 - 13.02.2018 02:00 (CET),932,0,0,926,866,1,0,445,0,0,0,1473,0,0,2793,105,41,0,14,0,854
Finland (FI),13.02.2018 02:00 - 13.02.2018 03:00 (CET),934,0,0,905,867,1,0,446,0,0,0,1482,0,0,2793,102,41,0,14,0,899
Finland (FI),13.02.2018 03:00 - 13.02.2018 04:00 (CET),936,0,0,883,868,1,0,446,0,0,0,1559,0,0,2793,100,41,0,14,0,941
Finland (FI),13.02.2018 04:00 - 13.02.2018 05:00 (CET),920,0,0,890,866,1,0,440,0,0,0,1585,0,0,2793,99,41,0,14,0,962
Finland (FI),13.02.2018 05:00 - 13.02.2018 06:00 (CET),933,0,0,901,879,1,0,470,0,0,0,1879,0,0,2793,98,41,0,14,0,1011
Finland (FI),13.02.2018 06:00 - 13.02.2018 07:00 (CET),958,0,0,945,950,1,0,511,0,0,0,2232,0,0,2793,97,33,0,14,0,1054
Finland (FI),13.02.2018 07:00 - 13.02.2018 08:00 (CET),988,0,0,948,1046,1,0,539,0,0,0,2177,0,0,2792,96,32,0,14,0,1090
Finland (FI),13.02.2018 08:00 - 13.02.2018 09:00 (CET),984,0,0,946,1066,170,0,549,0,0,0,2281,0,0,2793,94,33,0,14,0,1045
Finland (FI),13.02.2018 09:00 - 13.02.2018 10:00 (CET),974,0,0,956,1069,23,0,552,0,0,0,2369,0,0,2792,90,33,0,14,0,998
Finland (FI),13.02.2018 10:00 - 13.02.2018 11:00 (CET),940,0,0,929,1049,1,0,550,0,0,0,2338,0,0,2793,86,33,0,14,0,982
Finland (FI),13.02.2018 11:00 - 13.02.2018 12:00 (CET),907,0,0,908,999,0,0,525,0,0,0,2168,0,0,2792,84,33,0,14,0,960
Finland (FI),13.02.2018 12:00 - 13.02.2018 13:00 (CET),907,0,0,913,968,0,0,479,0,0,0,2063,0,0,2792,82,33,0,17,0,985
Finland (FI),13.02.2018 13:00 - 13.02.2018 14:00 (CET),909,0,0,933,969,1,0,469,0,0,0,2071,0,0,2793,80,33,0,19,0,1017
Finland (FI),13.02.2018 14:00 - 13.02.2018 15:00 (CET),912,0,0,948,961,1,0,479,0,0,0,2242,0,0,2792,80,33,0,21,0,1076
Finland (FI),13.02.2018 15:00 - 13.02.2018 16:00 (CET),942,0,0,955,963,1,0,527,0,0,0,2169,0,0,2792,80,33,0,28,0,1154
Finland (FI),13.02.2018 16:00 - 13.02.2018 17:00 (CET),961,0,0,957,1009,1,0,553,0,0,0,2244,0,0,2792,80,33,0,28,0,1181
Finland (FI),13.02.2018 17:00 - 13.02.2018 18:00 (CET),966,0,0,943,1052,1,0,555,0,0,0,2317,0,0,2792,80,33,0,34,0,1167
Finland (FI),13.02.2018 18:00 - 13.02.2018 19:00 (CET),966,0,0,931,1048,1,0,554,0,0,0,2326,0,0,2792,80,33,0,33,0,1137
Finland (FI),13.02.2018 19:00 - 13.02.2018 20:00 (CET),951,0,0,923,985,1,0,535,0,0,0,2309,0,0,2792,80,33,0,24,0,1157
Finland (FI),13.02.2018 20:00 - 13.02.2018 21:00 (CET),932,0,0,931,914,1,0,500,0,0,0,2129,0,0,2793,80,33,0,17,0,1151
Finland (FI),13.02.2018 21:00 - 13.02.2018 22:00 (CET),925,0,0,926,892,1,0,452,0,0,0,2043,0,0,2792,80,35,0,12,0,1133
Finland (FI),13.02.2018 22:00 - 13.02.2018 23:00 (CET),910,0,0,900,855,1,0,443,0,0,0,1935,0,0,2793,81,38,0,7,0,1135
Finland (FI),13.02.2018 23:00 - 14.02.2018 00:00 (CET),909,0,0,841,833,1,0,443,0,0,0,1849,0,0,2793,81,38,0,7,0,1130
Finland (FI),14.02.2018 00:00 - 14.02.2018 01:00 (CET),905,0,0,836,824,1,0,438,0,0,0,1771,0,0,2793,81,35,0,7,0,1104
Finland (FI),14.02.2018 01:00 - 14.02.2018 02:00 (CET),895,0,0,831,819,1,0,444,0,0,0,1756,0,0,2792,81,36,0,7,0,1081
Finland (FI),14.02.2018 02:00 - 14.02.2018 03:00 (CET),889,0,0,801,821,1,0,443,0,0,0,1747,0,0,2793,81,38,0,7,0,1074
Finland (FI),14.02.2018 03:00 - 14.02.2018 04:00 (CET),888,0,0,786,826,1,0,443,0,0,0,1765,0,0,2793,81,39,0,7,0,1075
Finland (FI),14.02.2018 04:00 - 14.02.2018 05:00 (CET),902,0,0,837,868,1,0,447,0,0,0,1880,0,0,2793,81,39,0,9,0,1037
Finland (FI),14.02.2018 05:00 - 14.02.2018 06:00 (CET),899,0,0,903,940,1,0,482,0,0,0,2019,0,0,2792,81,39,0,17,0,1003
Finland (FI),14.02.2018 06:00 - 14.02.2018 07:00 (CET),925,0,0,935,995,1,0,537,0,0,0,2055,0,0,2792,80,39,0,26,0,981
Finland (FI),14.02.2018 07:00 - 14.02.2018 08:00 (CET),961,0,0,937,1024,1,0,565,0,0,0,2147,0,0,2793,79,39,0,35,0,967
Finland (FI),14.02.2018 08:00 - 14.02.2018 09:00 (CET),960,0,0,938,1047,1,0,573,0,0,0,2264,0,0,2794,80,39,0,35,0,905
Finland (FI),14.02.2018 09:00 - 14.02.2018 10:00 (CET),959,0,0,918,1036,1,0,564,0,0,0,2162,0,0,2793,79,39,0,35,0,878
Finland (FI),14.02.2018 10:00 - 14.02.2018 11:00 (CET),957,0,0,872,1018,1,0,567,0,0,0,2167,0,0,2792,77,39,0,35,0,853
Finland (FI),14.02.2018 11:00 - 14.02.2018 12:00 (CET),922,0,0,838,971,1,0,539,0,0,0,2006,0,0,2793,77,39,0,35,0,848
Finland (FI),14.02.2018 12:00 - 14.02.2018 13:00 (CET),908,0,0,827,951,1,0,524,0,0,0,1964,0,0,2792,75,39,0,35,0,832
Finland (FI),14.02.2018 13:00 - 14.02.2018 14:00 (CET),915,0,0,829,1017,1,0,527,0,0,0,1959,0,0,2793,75,39,0,35,0,848
Finland (FI),14.02.2018 14:00 - 14.02.2018 15:00 (CET),940,0,0,884,1056,1,0,553,0,0,0,2153,0,0,2792,75,39,0,35,0,900
Finland (FI),14.02.2018 15:00 - 14.02.2018 16:00 (CET),928,0,0,908,1055,1,0,561,0,0,0,2161,0,0,2792,75,39,0,35,0,940
Finland (FI),14.02.2018 16:00 - 14.02.2018 17:00 (CET),950,0,0,893,1058,1,0,572,0,0,0,2133,0,0,2792,75,39,0,32,0,986
Finland (FI),14.02.2018 17:00 - 14.02.2018 18:00 (CET),960,0,0,925,1054,1,0,572,0,0,0,2199,0,0,2793,77,39,0,33,0,1022
Finland (FI),14.02.2018 18:00 - 14.02.2018 19:00 (CET),958,0,0,940,1005,1,0,573,0,0,0,2195,0,0,2793,77,38,0,30,0,1108
Finland (FI),14.02.2018 19:00 - 14.02.2018 20:00 (CET),945,0,0,931,909,1,0,542,0,0,0,1924,0,0,2792,78,40,0,23,0,1144
Finland (FI),14.02.2018 20:00 - 14.02.2018 21:00 (CET),948,0,0,934,904,1,0,503,0,0,0,1853,0,0,2792,80,40,0,23,0,1135
Finland (FI),14.02.2018 21:00 - 14.02.2018 22:00 (CET),939,0,0,942,879,1,0,471,0,0,0,1707,0,0,2793,80,40,0,20,0,1172
Finland (FI),14.02.2018 22:00 - 14.02.2018 23:00 (CET),935,0,0,910,831,1,0,456,0,0,0,1594,0,0,2792,80,40,0,13,0,1201
Finland (FI),14.02.2018 23:00 - 15.02.2018 00:00 (CET),943,0,0,898,810,1,0,446,0,0,0,1498,0,0,2791,82,40,0,14,0,1192
Finland (FI),15.02.2018 00:00 - 15.02.2018 01:00 (CET),932,0,0,910,802,1,0,438,0,0,0,1447,0,0,2792,82,40,0,14,0,1182
Finland (FI),15.02.2018 01:00 - 15.02.2018 02:00 (CET),924,0,0,906,801,1,0,456,0,0,0,1430,0,0,2792,83,40,0,14,0,1185
Finland (FI),15.02.2018 02:00 - 15.02.2018 03:00 (CET),934,0,0,900,793,1,0,515,0,0,0,1395,0,0,2793,84,38,0,14,0,1131
Finland (FI),15.02.2018 03:00 - 15.02.2018 04:00 (CET),935,0,0,918,789,1,0,535,0,0,0,1406,0,0,2793,85,40,0,14,0,1135
Finland (FI),15.02.2018 04:00 - 15.02.2018 05:00 (CET),950,0,0,1011,801,1,0,540,0,0,0,1522,0,0,2793,86,42,0,14,0,1142
Finland (FI),15.02.2018 05:00 - 15.02.2018 06:00 (CET),953,0,0,1050,866,1,0,566,0,0,0,1747,0,0,2793,86,41,0,14,0,1139
Finland (FI),15.02.2018 06:00 - 15.02.2018 07:00 (CET),963,0,0,1072,919,1,0,637,0,0,0,2021,0,0,2793,87,42,0,15,0,1178
Finland (FI),15.02.2018 07:00 - 15.02.2018 08:00 (CET),972,0,0,1072,989,1,0,685,0,0,0,2103,0,0,2795,87,42,0,19,0,1198
Finland (FI),15.02.2018 08:00 - 15.02.2018 09:00 (CET),979,0,0,1068,971,15,0,691,0,0,0,2098,0,0,2793,88,40,0,19,0,1173
Finland (FI),15.02.2018 09:00 - 15.02.2018 10:00 (CET),976,0,0,1055,971,28,0,657,0,0,0,2137,0,0,2792,88,42,0,19,0,1127
Finland (FI),15.02.2018 10:00 - 15.02.2018 11:00 (CET),982,0,0,1032,998,0,0,616,0,0,0,2102,0,0,2792,88,44,0,19,0,1102
Finland (FI),15.02.2018 11:00 - 15.02.2018 12:00 (CET),973,0,0,1046,996,0,0,597,0,0,0,1933,0,0,2792,88,43,0,19,0,1050
Finland (FI),15.02.2018 12:00 - 15.02.2018 13:00 (CET),971,0,0,1040,985,0,0,587,0,0,0,1987,0,0,2792,88,38,0,17,0,1009
Finland (FI),15.02.2018 13:00 - 15.02.2018 14:00 (CET),981,0,0,1046,984,0,0,600,0,0,0,2043,0,0,2792,89,39,0,17,0,964
Finland (FI),15.02.2018 14:00 - 15.02.2018 15:00 (CET),980,0,0,1046,984,0,0,626,0,0,0,2155,0,0,2792,90,39,0,17,0,919
Finland (FI),15.02.2018 15:00 - 15.02.2018 16:00 (CET),999,0,0,1052,1037,0,0,676,0,0,0,2210,0,0,2792,96,39,0,18,0,927
Finland (FI),15.02.2018 16:00 - 15.02.2018 17:00 (CET),1010,0,0,1065,1092,0,0,697,0,0,0,2177,0,0,2792,102,41,0,27,0,1007
Finland (FI),15.02.2018 17:00 - 15.02.2018 18:00 (CET),1004,0,0,1076,1099,0,0,697,0,0,0,2263,0,0,2792,107,43,0,29,0,1059
Finland (FI),15.02.2018 18:00 - 15.02.2018 19:00 (CET),990,0,0,1078,1097,0,0,679,0,0,0,2231,0,0,2791,110,44,0,25,0,1058
Finland (FI),15.02.2018 19:00 - 15.02.2018 20:00 (CET),981,0,0,1074,1045,0,0,644,0,0,0,1954,0,0,2792,112,44,0,18,0,994
Finland (FI),15.02.2018 20:00 - 15.02.2018 21:00 (CET),983,0,0,1079,975,0,0,621,0,0,0,1811,0,0,2792,116,44,0,8,0,953
Finland (FI),15.02.2018 21:00 - 15.02.2018 22:00 (CET),970,0,0,1079,898,0,0,618,0,0,0,1697,0,0,2792,120,44,0,8,0,874
Finland (FI),15.02.2018 22:00 - 15.02.2018 23:00 (CET),975,0,0,903,889,0,0,615,0,0,0,1758,0,0,2791,123,43,0,8,0,792
Finland (FI),15.02.2018 23:00 - 16.02.2018 00:00 (CET),972,0,0,786,871,0,0,614,0,0,0,1745,0,0,2791,125,42,0,8,0,716
Finland (FI),16.02.2018 00:00 - 16.02.2018 01:00 (CET),956,0,0,828,868,0,0,616,0,0,0,1632,0,0,2792,129,42,0,8,0,650
Finland (FI),16.02.2018 01:00 - 16.02.2018 02:00 (CET),957,0,0,832,871,0,0,625,0,0,0,1474,0,0,2792,131,42,0,8,0,600
Finland (FI),16.02.2018 02:00 - 16.02.2018 03:00 (CET),966,0,0,841,876,0,0,627,0,0,0,1475,0,0,2791,134,40,0,8,0,531
Finland (FI),16.02.2018 03:00 - 16.02.2018 04:00 (CET),968,0,0,847,875,0,0,624,0,0,0,1549,0,0,2791,135,41,0,8,0,497
Finland (FI),16.02.2018 04:00 - 16.02.2018 05:00 (CET),975,0,0,845,877,0,0,639,0,0,0,1632,0,0,2791,136,41,0,9,0,473
Finland (FI),16.02.2018 05:00 - 16.02.2018 06:00 (CET),986,0,0,836,932,0,0,665,0,0,0,1882,0,0,2792,137,41,0,17,0,476
Finland (FI),16.02.2018 06:00 - 16.02.2018 07:00 (CET),996,0,0,828,1000,0,0,727,0,0,0,2040,0,0,2791,138,41,0,27,0,439
Finland (FI),16.02.2018 07:00 - 16.02.2018 08:00 (CET),1002,0,0,811,997,0,0,824,0,0,0,2238,0,0,2791,142,41,0,33,0,396
Finland (FI),16.02.2018 08:00 - 16.02.2018 09:00 (CET),1008,0,0,822,1014,0,0,845,0,0,0,2371,0,0,2790,142,41,0,33,0,349
Finland (FI),16.02.2018 09:00 - 16.02.2018 10:00 (CET),1009,0,0,814,1029,0,0,836,0,0,0,2385,0,0,2790,135,41,0,34,0,290
Finland (FI),16.02.2018 10:00 - 16.02.2018 11:00 (CET),1038,0,0,813,1028,0,0,826,0,0,0,2348,0,0,2791,129,41,0,29,0,248
Finland (FI),16.02.2018 11:00 - 16.02.2018 12:00 (CET),1055,0,0,816,1013,0,0,807,0,0,0,2206,0,0,2790,123,41,0,29,0,200
Finland (FI),16.02.2018 12:00 - 16.02.2018 13:00 (CET),1063,0,0,836,999,0,0,805,0,0,0,2197,0,0,2791,122,41,0,31,0,167
Finland (FI),16.02.2018 13:00 - 16.02.2018 14:00 (CET),1064,0,0,900,999,0,0,820,0,0,0,2205,0,0,2791,120,40,0,33,0,127
Finland (FI),16.02.2018 14:00 - 16.02.2018 15:00 (CET),1056,0,0,986,998,0,0,824,0,0,0,2232,0,0,2791,122,40,0,29,0,113
Finland (FI),16.02.2018 15:00 - 16.02.2018 16:00 (CET),1039,0,0,1059,997,0,0,830,0,0,0,2332,0,0,2791,127,37,0,28,0,107
Finland (FI),16.02.2018 16:00 - 16.02.2018 17:00 (CET),1040,0,0,1057,1024,0,0,853,0,0,0,2294,0,0,2791,135,38,0,31,0,125
Finland (FI),16.02.2018 17:00 - 16.02.2018 18:00 (CET),1028,0,0,1057,1029,0,0,850,0,0,0,2421,0,0,2792,143,38,0,32,0,148
Finland (FI),16.02.2018 18:00 - 16.02.2018 19:00 (CET),1040,0,0,1055,1022,0,0,856,0,0,0,2300,0,0,2791,147,38,0,30,0,177
Finland (FI),16.02.2018 19:00 - 16.02.2018 20:00 (CET),1039,0,0,1054,963,0,0,811,0,0,0,2152,0,0,2792,150,38,0,24,0,211
Finland (FI),16.02.2018 20:00 - 16.02.2018 21:00 (CET),1036,0,0,1062,895,1,0,755,0,0,0,1997,0,0,2792,152,39,0,15,0,229
Finland (FI),16.02.2018 21:00 - 16.02.2018 22:00 (CET),1017,0,0,1050,876,1,0,728,0,0,0,1777,0,0,2792,156,39,0,9,0,163
Finland (FI),16.02.2018 22:00 - 16.02.2018 23:00 (CET),996,0,0,1032,863,1,0,718,0,0,0,1704,0,0,2792,159,40,0,9,0,119
Finland (FI),16.02.2018 23:00 - 17.02.2018 00:00 (CET),972,0,0,1023,862,1,0,707,0,0,0,1620,0,0,2792,162,41,0,9,0,93
Finland (FI),17.02.2018 00:00 - 17.02.2018 01:00 (CET),961,0,0,1024,853,1,0,696,0,0,0,1490,0,0,2792,166,41,0,9,0,58
Finland (FI),17.02.2018 01:00 - 17.02.2018 02:00 (CET),955,0,0,1025,846,1,0,706,0,0,0,1479,0,0,2793,166,41,0,9,0,37
Finland (FI),17.02.2018 02:00 - 17.02.2018 03:00 (CET),951,0,0,1016,845,1,0,705,0,0,0,1502,0,0,2793,165,41,0,9,0,33
Finland (FI),17.02.2018 03:00 - 17.02.2018 04:00 (CET),968,0,0,1025,846,1,0,714,0,0,0,1511,0,0,2793,163,41,0,9,0,33
Finland (FI),17.02.2018 04:00 - 17.02.2018 05:00 (CET),970,0,0,1026,844,1,0,713,0,0,0,1478,0,0,2793,162,39,0,9,0,35
Finland (FI),17.02.2018 05:00 - 17.02.2018 06:00 (CET),969,0,0,1019,839,1,0,713,0,0,0,1505,0,0,2793,162,42,0,9,0,37
Finland (FI),17.02.2018 06:00 - 17.02.2018 07:00 (CET),969,0,0,1037,858,1,0,714,0,0,0,1675,0,0,2793,160,42,0,9,0,29
Finland (FI),17.02.2018 07:00 - 17.02.2018 08:00 (CET),979,0,0,1055,877,1,0,729,0,0,0,1877,0,0,2792,161,42,0,9,0,31
Finland (FI),17.02.2018 08:00 - 17.02.2018 09:00 (CET),986,0,0,1035,932,1,0,733,0,0,0,2021,0,0,2793,159,42,0,9,0,26
Finland (FI),17.02.2018 09:00 - 17.02.2018 10:00 (CET),984,0,0,1027,976,1,0,799,0,0,0,2244,0,0,2793,153,42,0,9,0,18
Finland (FI),17.02.2018 10:00 - 17.02.2018 11:00 (CET),980,0,0,1011,976,1,0,818,0,0,0,2302,0,0,2793,143,41,0,9,0,12
Finland (FI),17.02.2018 11:00 - 17.02.2018 12:00 (CET),974,0,0,1009,961,1,0,814,0,0,0,2196,0,0,2792,135,42,0,9,0,8
Finland (FI),17.02.2018 12:00 - 17.02.2018 13:00 (CET),971,0,0,1024,939,1,0,778,0,0,0,2151,0,0,2791,130,42,0,9,0,7
Finland (FI),17.02.2018 13:00 - 17.02.2018 14:00 (CET),971,0,0,1045,881,1,0,705,0,0,0,2142,0,0,2792,129,42,0,9,0,8
Finland (FI),17.02.2018 14:00 - 17.02.2018 15:00 (CET),968,0,0,1043,843,1,0,702,0,0,0,2116,0,0,2793,131,42,0,9,0,10
Finland (FI),17.02.2018 15:00 - 17.02.2018 16:00 (CET),991,0,0,1045,843,1,0,715,0,0,0,2128,0,0,2793,135,42,0,9,0,12
Finland (FI),17.02.2018 16:00 - 17.02.2018 17:00 (CET),997,0,0,1015,877,1,0,788,0,0,0,2268,0,0,2794,144,42,0,9,0,21
Finland (FI),17.02.2018 17:00 - 17.02.2018 18:00 (CET),1015,0,0,1042,972,1,0,850,0,0,0,2401,0,0,2794,151,42,0,9,0,34
Finland (FI),17.02.2018 18:00 - 17.02.2018 19:00 (CET),1038,0,0,1043,1007,1,0,856,0,0,0,2335,0,0,2793,156,42,0,9,0,47
Finland (FI),17.02.2018 19:00 - 17.02.2018 20:00 (CET),1041,0,0,1047,1012,1,0,854,0,0,0,2197,0,0,2793,163,42,0,9,0,46
Finland (FI),17.02.2018 20:00 - 17.02.2018 21:00 (CET),1041,0,0,1042,953,1,0,825,0,0,0,2128,0,0,2794,167,42,0,9,0,52
Finland (FI),17.02.2018 21:00 - 17.02.2018 22:00 (CET),1033,0,0,1041,888,1,0,749,0,0,0,1897,0,0,2794,175,42,0,9,0,51
Finland (FI),17.02.2018 22:00 - 17.02.2018 23:00 (CET),1034,0,0,1042,869,1,0,733,0,0,0,1712,0,0,2793,178,42,0,9,0,42
Finland (FI),17.02.2018 23:00 - 18.02.2018 00:00 (CET),1041,0,0,1055,870,1,0,705,0,0,0,1668,0,0,2793,180,42,0,9,0,40
Finland (FI),18.02.2018 00:00 - 18.02.2018 01:00 (CET),1031,0,0,1046,857,1,0,689,0,0,0,1555,0,0,2794,182,42,0,9,0,37
Finland (FI),18.02.2018 01:00 - 18.02.2018 02:00 (CET),1034,0,0,1032,850,1,0,689,0,0,0,1485,0,0,2793,184,42,0,9,0,45
Finland (FI),18.02.2018 02:00 - 18.02.2018 03:00 (CET),1032,0,0,1049,851,1,0,691,0,0,0,1485,0,0,2793,185,42,0,9,0,52
Finland (FI),18.02.2018 03:00 - 18.02.2018 04:00 (CET),1031,0,0,1067,857,1,0,686,0,0,0,1428,0,0,2793,185,42,0,9,0,47
Finland (FI),18.02.2018 04:00 - 18.02.2018 05:00 (CET),1048,0,0,1070,861,1,0,690,0,0,0,1509,0,0,2793,188,42,0,9,0,48
Finland (FI),18.02.2018 05:00 - 18.02.2018 06:00 (CET),1048,0,0,1041,867,1,0,702,0,0,0,1607,0,0,2793,192,42,0,9,0,50
Finland (FI),18.02.2018 06:00 - 18.02.2018 07:00 (CET),1042,0,0,1044,868,1,0,698,0,0,0,1692,0,0,2793,193,42,0,9,0,47
Finland (FI),18.02.2018 07:00 - 18.02.2018 08:00 (CET),1052,0,0,1045,856,1,0,694,0,0,0,1787,0,0,2792,194,42,0,9,0,41
Finland (FI),18.02.2018 08:00 - 18.02.2018 09:00 (CET),1051,0,0,1038,846,1,0,694,0,0,0,1780,0,0,2793,190,42,0,9,0,37
Finland (FI),18.02.2018 09:00 - 18.02.2018 10:00 (CET),1059,0,0,1035,837,1,0,689,0,0,0,1888,0,0,2792,179,42,0,9,0,25
Finland (FI),18.02.2018 10:00 - 18.02.2018 11:00 (CET),1047,0,0,1030,822,1,0,688,0,0,0,1936,0,0,2793,164,42,0,9,0,9
Finland (FI),18.02.2018 11:00 - 18.02.2018 12:00 (CET),1037,0,0,1022,810,1,0,681,0,0,0,1874,0,0,2792,155,42,0,9,0,5
Finland (FI),18.02.2018 12:00 - 18.02.2018 13:00 (CET),1041,0,0,1021,806,1,0,674,0,0,0,1915,0,0,2793,151,41,0,9,0,5
Finland (FI),18.02.2018 13:00 - 18.02.2018 14:00 (CET),1030,0,0,1036,809,1,0,669,0,0,0,1924,0,0,2794,146,42,0,9,0,5
Finland (FI),18.02.2018 14:00 - 18.02.2018 15:00 (CET),1033,0,0,1035,802,1,0,671,0,0,0,1990,0,0,2793,146,42,0,9,0,11
Finland (FI),18.02.2018 15:00 - 18.02.2018 16:00 (CET),1044,0,0,1041,798,1,0,698,0,0,0,2000,0,0,2793,152,42,0,9,0,18
Finland (FI),18.02.2018 16:00 - 18.02.2018 17:00 (CET),1047,0,0,1035,794,1,0,743,0,0,0,1918,0,0,2793,166,42,0,9,0,41
Finland (FI),18.02.2018 17:00 - 18.02.2018 18:00 (CET),1050,0,0,1025,884,1,0,814,0,0,0,2158,0,0,2794,178,42,0,9,0,49
Finland (FI),18.02.2018 18:00 - 18.02.2018 19:00 (CET),1050,0,0,1022,942,1,0,856,0,0,0,2259,0,0,2793,185,42,0,9,0,52
Finland (FI),18.02.2018 19:00 - 18.02.2018 20:00 (CET),1054,0,0,997,904,1,0,829,0,0,0,2148,0,0,2793,192,42,0,9,0,59
